run_id,variant_id,seed,horizon,scene,sample_selection_rule,status,not_applicable_reason,gate_level,gate_mean,gate_std,gate_q05,gate_q25,gate_q50,gate_q75,gate_q95,gate_saturation_ratio
f0_empirical_v1,F0,2026,NOT_APPLICABLE,synthetic_preflight,deterministic_seed_2026_full_shape_preflight,NOT_APPLICABLE,fusion_operator_has_no_auditable_gate,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE
f1_empirical_v1,F1,2026,NOT_APPLICABLE,synthetic_preflight,deterministic_seed_2026_full_shape_preflight,NOT_APPLICABLE,fusion_operator_has_no_auditable_gate,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE
f2_empirical_v1,F2,2026,NOT_APPLICABLE,synthetic_preflight,deterministic_seed_2026_full_shape_preflight,NOT_APPLICABLE,fusion_operator_has_no_auditable_gate,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE
f3_empirical_v1,F3,2026,NOT_APPLICABLE,synthetic_preflight,deterministic_seed_2026_full_shape_preflight,available,,node_time_channel,0.5078518986701965,0.2323438823223114,0.1356201171875,0.3212890625,0.4990234375,0.677734375,0.86865234375,0.012283679097890854
f4_empirical_v1,F4,2026,NOT_APPLICABLE,synthetic_preflight,deterministic_seed_2026_full_shape_preflight,available,,node_time_channel,0.5005546808242798,0.031129973009228706,0.46044921875,0.486328125,0.5068359375,0.52734375,0.55419921875,0.0
f5_empirical_v1,F5,2026,NOT_APPLICABLE,synthetic_preflight,deterministic_seed_2026_full_shape_preflight,available,,node_time_channel,0.5013060569763184,0.0313008688390255,0.4609375,0.487060546875,0.50830078125,0.52978515625,0.5576171875,0.0
f6_empirical_v1,F6,2026,NOT_APPLICABLE,synthetic_preflight,deterministic_seed_2026_full_shape_preflight,available,,node_time_channel,0.5281746983528137,0.16840912401676178,0.27071189880371094,0.4343900680541992,0.5408056974411011,0.6525261402130127,0.8123361468315125,0.0034325444139540195
f7_empirical_v1,F7,2026,NOT_APPLICABLE,synthetic_preflight,deterministic_seed_2026_full_shape_preflight,available,,node_time_channel,0.48202186822891235,0.21217918395996094,0.12278631329536438,0.31973394751548767,0.4858550429344177,0.6370770931243896,0.829932689666748,0.015178016386926174
f8_empirical_v1,F8,2026,NOT_APPLICABLE,synthetic_preflight,deterministic_seed_2026_full_shape_preflight,available,,node_time_channel,0.5602254867553711,0.2875566780567169,0.06324233114719391,0.3334275186061859,0.589730978012085,0.8043619394302368,0.9738733172416687,0.11734297126531601
