variant,display_name,trainable,canonical_reference,metrics_source,horizon,MAE,RMSE,R2,SMAPE,MAPE,official_align_score,score,Score,valid_target_count,total_target_count,valid_target_ratio,num_valid_points,score_compute_unit,score_lower_is_better,physical_clip_applied
A1,w/o Spatial Graph,True,,D:\PaperProject\GyxPaper2\custom_models\results_smoke\interpreter_path_fix_launch\component_a1\A1\STMGPrompt_ComponentAblation\metrics_eval_h10.json,10,72.79613721520332,85.90533911313616,-1.269888614590835,0.08062749820797864,0.07658141908293893,10.069274097917694,10.069274097917694,10.069274097917694,239,240,0.9958333333333333,239,MW_after_kW_to_MW_conversion,True,True
A1,w/o Spatial Graph,True,,D:\PaperProject\GyxPaper2\custom_models\results_smoke\interpreter_path_fix_launch\component_a1\A1\STMGPrompt_ComponentAblation\metrics_eval_h3.json,3,52.22167452959947,62.63007498904038,-0.5529469507696838,0.059051857819151725,0.057063642807005044,7.171390143565406,7.171390143565406,7.171390143565406,71,72,0.9861111111111112,71,MW_after_kW_to_MW_conversion,True,True
A1,w/o Spatial Graph,True,,D:\PaperProject\GyxPaper2\custom_models\results_smoke\interpreter_path_fix_launch\component_a1\A1\STMGPrompt_ComponentAblation\metrics_eval_h6.json,6,58.9219753025295,71.04417548369426,-0.8246809059057014,0.06607486284675844,0.06333519497623591,8.110339386215438,8.110339386215438,8.110339386215438,143,144,0.9930555555555556,143,MW_after_kW_to_MW_conversion,True,True
