backward_hop1_norm,backward_hop2_norm,batch,beta_graph,branch,diffusion_order,forward_hop1_norm,forward_hop2_norm,graph_delta_norm,graph_delta_ratio,hop1_node_cosine_similarity,hop2_node_cosine_similarity,input_node_cosine_similarity,output_node_cosine_similarity
1.553727149963379,1.5527507066726685,0,0.059285711497068405,micro,2,1.5528862476348877,1.5514897108078003,4.0133233070373535,2.5681896209716797,0.9982491731643677,0.9998138546943665,0.9824995994567871,0.9783324003219604
1.0753426551818848,1.0750230550765991,0,0.05127657204866409,macro,2,1.0751471519470215,1.0750411748886108,3.9788637161254883,3.6740050315856934,0.9994877576828003,0.9999855160713196,0.9829949736595154,0.9804617762565613
