batch,horizon,fine_history_attention_entropy,coarse_history_attention_entropy,macro_attention_entropy,fine_effective_history_steps,coarse_effective_history_steps,fine_expected_lag,coarse_expected_lag,fine_context_norm,coarse_context_norm,macro_context_norm
0,1,2.483893871307373,2.4825730323791504,1.350760817527771,11.987853050231934,11.972028732299805,5.624998092651367,5.456751823425293,1.2078068256378174,1.0517528057098389,0.608818531036377
0,2,2.4838056564331055,2.4811949729919434,1.3242452144622803,11.986795425415039,11.95554256439209,5.632656097412109,5.359606742858887,1.2084583044052124,1.058688759803772,0.6307063102722168
0,3,2.4840481281280518,2.4817967414855957,1.3598253726959229,11.989702224731445,11.962738990783691,5.5893144607543945,5.365540981292725,1.2068146467208862,1.0519846677780151,0.7024424076080322
0,4,2.483680248260498,2.48333477973938,1.369410514831543,11.985292434692383,11.981152534484863,5.647459983825684,5.499215602874756,1.2125307321548462,1.0554780960083008,0.6653592586517334
0,5,2.484480619430542,2.482497215270996,1.3392000198364258,11.994888305664062,11.971120834350586,5.527553558349609,5.401559829711914,1.2043373584747314,1.052245855331421,0.5838029980659485
0,6,2.4829213619232178,2.483306646347046,1.3525985479354858,11.976201057434082,11.980814933776855,5.684876918792725,5.499053955078125,1.2117791175842285,1.05535089969635,0.6102609634399414
0,7,2.483875274658203,2.48138427734375,1.3686771392822266,11.987629890441895,11.957805633544922,5.600290298461914,5.394282341003418,1.2049508094787598,1.0436499118804932,0.7299486994743347
0,8,2.4835305213928223,2.4835214614868164,1.3587172031402588,11.983497619628906,11.983388900756836,5.644185543060303,5.481849670410156,1.2118219137191772,1.061112403869629,0.5753986239433289
0,9,2.4837775230407715,2.482996940612793,1.370455026626587,11.986457824707031,11.977105140686035,5.614804744720459,5.512818813323975,1.2098510265350342,1.0533493757247925,0.6540756821632385
0,10,2.484449625015259,2.4828553199768066,1.339471697807312,11.99451732635498,11.975408554077148,5.542855739593506,5.446902275085449,1.2079498767852783,1.0550868511199951,0.604210376739502
