horizon,volatility_group,MAE,RMSE,R2,SMAPE,MAPE,official_align_score,score,Score,valid_target_count,total_target_count,valid_target_ratio,num_valid_points,score_compute_unit,score_lower_is_better,physical_clip_applied,gate_mean
3,low,70.969,86.190,-1.974,0.081,0.079,10.431,10.431,10.431,24,24,1.000,24,MW_after_kW_to_MW_conversion,True,False,0.598
6,low,66.648,81.577,-1.396,0.075,0.072,9.665,9.665,9.665,48,48,1.000,48,MW_after_kW_to_MW_conversion,True,False,0.598
10,low,72.407,89.517,-1.548,0.080,0.077,10.579,10.579,10.579,80,80,1.000,80,MW_after_kW_to_MW_conversion,True,False,0.598
3,medium,65.932,78.049,-1.335,0.075,0.074,9.576,9.576,9.576,24,24,1.000,24,MW_after_kW_to_MW_conversion,True,False,0.609
6,medium,61.265,74.681,-1.028,0.069,0.067,8.896,8.896,8.896,48,48,1.000,48,MW_after_kW_to_MW_conversion,True,False,0.609
10,medium,68.016,83.042,-1.143,0.075,0.073,9.906,9.906,9.906,80,80,1.000,80,MW_after_kW_to_MW_conversion,True,False,0.609
3,high,59.821,71.888,-1.197,0.069,0.068,8.911,8.911,8.911,23,24,0.958,23,MW_after_kW_to_MW_conversion,True,False,0.612
6,high,56.533,69.272,-0.823,0.064,0.063,8.256,8.256,8.256,47,48,0.979,47,MW_after_kW_to_MW_conversion,True,False,0.612
10,high,62.637,77.108,-0.831,0.070,0.068,9.144,9.144,9.144,79,80,0.988,79,MW_after_kW_to_MW_conversion,True,False,0.612
