valid_target_count,MAE_H10,MAE_H3,MAE_H6,R2_H10,R2_H3,R2_H6,RMSE_H10,RMSE_H3,RMSE_H6,Score_H10,Score_H3,Score_H6,TurbID,node_index
29,31.325,37.430,28.013,-0.314,-6.809,-1.043,36.124,39.641,31.855,0.033,0.038,0.030,1,0
30,27.328,22.831,19.381,-0.342,-3.501,-0.419,33.263,25.208,21.553,0.030,0.024,0.020,2,1
30,53.767,33.685,38.942,-5.775,-8.383,-10.219,59.765,35.688,42.212,0.057,0.035,0.041,3,2
30,53.876,18.931,33.319,-2.223,0.085,-1.661,64.567,21.650,38.867,0.059,0.020,0.036,4,3
30,84.587,38.737,61.754,-4.247,-18.634,-3.962,96.207,39.805,70.981,0.090,0.039,0.066,5,4
30,97.952,72.681,79.117,-11.338,-11.165,-21.927,103.221,75.773,81.379,0.101,0.074,0.080,6,5
30,99.345,62.020,75.402,-9.835,-10.752,-15.285,106.218,63.633,78.922,0.103,0.063,0.077,7,6
30,131.624,92.119,115.375,-21.217,-23.431,-19.018,136.647,93.117,120.403,0.134,0.092,0.118,8,7
