horizon,volatility_group,MAE,RMSE,R2,SMAPE,MAPE,official_align_score,score,Score,valid_target_count,total_target_count,valid_target_ratio,num_valid_points,score_compute_unit,score_lower_is_better,physical_clip_applied,gate_mean
3,low,48.690,57.267,-0.313,0.054,0.053,6.608,6.608,6.608,24,24,1.000,24,MW_after_kW_to_MW_conversion,True,False,0.597
6,low,59.549,72.224,-0.878,0.066,0.063,8.243,8.243,8.243,48,48,1.000,48,MW_after_kW_to_MW_conversion,True,False,0.597
10,low,76.850,91.098,-1.639,0.085,0.080,10.771,10.771,10.771,80,80,1.000,80,MW_after_kW_to_MW_conversion,True,False,0.597
3,medium,48.925,56.362,-0.218,0.055,0.054,6.668,6.668,6.668,24,24,1.000,24,MW_after_kW_to_MW_conversion,True,False,0.608
6,medium,57.034,68.588,-0.711,0.064,0.061,7.914,7.914,7.914,48,48,1.000,48,MW_after_kW_to_MW_conversion,True,False,0.608
10,medium,73.015,86.780,-1.340,0.081,0.077,10.232,10.232,10.232,80,80,1.000,80,MW_after_kW_to_MW_conversion,True,False,0.608
3,high,44.597,50.834,-0.098,0.051,0.050,6.069,6.069,6.069,23,24,0.958,23,MW_after_kW_to_MW_conversion,True,False,0.610
6,high,53.180,63.855,-0.549,0.060,0.058,7.339,7.339,7.339,47,48,0.979,47,MW_after_kW_to_MW_conversion,True,False,0.610
10,high,68.020,82.128,-1.077,0.076,0.072,9.497,9.497,9.497,79,80,0.988,79,MW_after_kW_to_MW_conversion,True,False,0.610
