batch,layer,macro_attn_entropy,fine_attn_entropy,fusion_gate_mean,fusion_gate_std,macro_prompt_norm_mean,h_fine_spatial_delta_norm,h_coarse_spatial_delta_norm,h_fine_spatial_delta_ratio,h_coarse_spatial_delta_ratio
0,0,1.3554171323776245,2.4828872680664062,0.49946796894073486,0.04210371896624565,3.9982786178588867,2.5928633213043213,3.00911808013916,1.6104884147644043,2.6937801837921143
0,1,1.2736555337905884,2.4796502590179443,0.4768575131893158,0.05183619633316994,3.99965238571167,0.5897215008735657,0.9882848858833313,0.14793018996715546,0.2471519410610199
