a0_mae,a0_rmse,a0_score,a0_win_rate,a1_mae,a1_rmse,a1_score,delta_direction,delta_mae_a1_minus_a0,delta_rmse_a1_minus_a0,delta_score_a1_minus_a0,group_definition,horizon,num_valid_points,num_windows,score_lower_is_better,sensitivity_only,threshold
35.04833448978893,49.24032622208565,0.15294144124722597,1.0,42.9806411475466,60.22322357330368,0.1870915126074081,positive_means_A0_better,7.932306657757671,10.982897351218028,0.03415007136018214,train_q90_volatility,3,57,5,True,False,0.9347460725852711
34.19837978429962,45.43610104978665,0.15284510876113575,1.0,42.80643128512199,55.97606062867374,0.19018501152343503,positive_means_A0_better,8.60805150082237,10.539959578887093,0.03733990276229929,train_q90_volatility,6,114,5,True,False,0.9347460725852711
33.09021207119556,43.345886530413466,0.14993622400173193,1.0,41.07770229907746,53.2845742455456,0.18532091283076765,positive_means_A0_better,7.987490227881899,9.938687715132133,0.035384688829035726,train_q90_volatility,10,188,5,True,False,0.9347460725852711
34.58684948907382,47.56734016312042,0.15059689128558676,1.0,41.71139482138813,57.850500493729896,0.18197556387152858,positive_means_A0_better,7.124545332314312,10.283160330609476,0.03137867258594182,test_top10_volatility,3,69,6,True,True,0.9190473138894463
33.680427381727434,44.51475896564144,0.14961452012133022,1.0,41.563112612123845,54.56568944288531,0.18388126916338518,positive_means_A0_better,7.882685230396412,10.050930477243867,0.034266749042054956,test_top10_volatility,6,135,6,True,True,0.9190473138894463
33.27375194004604,43.214920060584184,0.14964211784373668,1.0,40.77699252537319,52.887292394525495,0.18315519319325976,positive_means_A0_better,7.503240585327148,9.672372333941311,0.03351307534952308,test_top10_volatility,10,224,6,True,True,0.9190473138894463
