epoch,raw_loss_h3,ema_loss_h3,initial_loss_h3,difficulty_level_h3,relative_training_rate_h3,granularity_loss_h3,granularity_weight_h3,weighted_contribution_h3,raw_loss_h6,ema_loss_h6,initial_loss_h6,difficulty_level_h6,relative_training_rate_h6,granularity_loss_h6,granularity_weight_h6,weighted_contribution_h6,raw_loss_h10,ema_loss_h10,initial_loss_h10,difficulty_level_h10,relative_training_rate_h10,granularity_loss_h10,granularity_weight_h10,weighted_contribution_h10,site_weight_mean,site_weight_min,site_weight_max,total_loss
1,0.2706533646719022,1.0,1.0,1.0,1.0,0.2706533646719022,1.0,0.2706533646719022,0.2669335776431994,1.0,1.0,1.0,1.0,0.2669335776431994,1.0,0.2669335776431994,0.27296535670757294,1.0,1.0,1.0,1.0,0.27296535670757294,1.0,0.27296535670757294,0.9999999756162817,0.864303545518355,1.245024328882044,0.32750712064179505
