epoch,train_loss,val_loss,val_MAE_H3,val_RMSE_H3,val_R2_H3,val_Score_H3,val_MAE_H6,val_RMSE_H6,val_R2_H6,val_Score_H6,val_MAE_H10,val_RMSE_H10,val_R2_H10,val_Score_H10,val_score_primary,is_best_epoch,bad_epochs,learning_rate,epoch_time_sec,total_loss,granularity_loss_h3,granularity_loss_h6,granularity_loss_h10,granularity_weight_h3,granularity_weight_h6,granularity_weight_h10,site_weight_mean,site_weight_max,site_weight_min,skipped_train_batches_epoch,skipped_val_batches_epoch,skipped_train_batches_total,skipped_val_batches_total,skipped_batches_total_run,val_official_score_h10,val_official_score_h3,val_official_score_h6
11,0.366859521787791,0.25001304390211704,91.44184387982915,141.05551070026405,0.8489992090623683,9.326367978437027,110.79390308783387,172.38873348859383,0.7740248067239984,11.6156740564862,129.9562971330788,200.9701507703319,0.6922512244175656,13.981136622114171,13.981136622114171,False,1,0.001,107.09976429998642,0.366859521787791,,,,,,,,,,9,20,99,220,319,13.981136622114171,9.326367978437027,11.6156740564862
12,0.36295723514187905,0.2668476258611004,97.33727344044424,146.05651386304055,0.8381021923339687,10.229620744657007,117.46129582004744,176.8753518104018,0.7621092026664351,12.658225286260311,137.5111754308843,205.39888706921133,0.6785381873638219,15.1833294149736,15.1833294149736,False,2,0.001,106.96691039999132,0.36295723514187905,,,,,,,,,,9,20,108,240,348,15.1833294149736,10.229620744657007,12.658225286260311
13,0.35981720334717204,0.2534814755629583,89.4984770689939,140.08164715547153,0.8510770651535772,9.22155946274213,110.1015777666833,172.63339927595953,0.773382912883355,11.682013381714315,130.97401780001644,202.92192679546864,0.6862446269241503,14.284352775493838,14.284352775493838,False,3,0.001,107.19801910000388,0.35981720334717204,,,,,,,,,,9,20,117,260,377,14.284352775493838,9.22155946274213,11.682013381714315
14,0.3610455276355857,0.25443357232903024,89.19696390277039,135.77134867981943,0.860100754932448,9.232193216662278,109.2353619381822,167.82915161328563,0.7858205460828873,11.603795389589761,129.7075383316172,197.90348616100738,0.7015716304314237,14.126021098923845,14.126021098923845,False,4,0.001,107.38200080001843,0.3610455276355857,,,,,,,,,,9,20,126,280,406,14.126021098923845,9.232193216662278,11.603795389589761
15,0.3567233689484142,0.2460931808380364,84.02524135862339,131.72478184560268,0.8683156747458936,8.818485868528189,105.01182209868558,164.51550454912376,0.7941946425308941,11.288609759927985,126.12062799396364,194.63999279596592,0.7113328418273095,13.85160973899225,13.85160973899225,False,5,0.001,107.51316740000038,0.3567233689484142,,,,,,,,,,9,20,135,300,435,13.85160973899225,8.818485868528189,11.288609759927985
16,0.3524743232343878,0.24705312610259783,85.60619096648914,131.0573081515074,0.8696468309589256,8.987322105286225,105.28014548508517,163.20703131555868,0.7974553674187201,11.266268469132044,125.5127277368459,193.40181609282016,0.7149937966179707,13.687951161374608,13.687951161374608,True,5,0.001,107.86681150001823,0.3524743232343878,,,,,,,,,,9,20,144,320,464,13.687951161374608,8.987322105286225,11.266268469132044
17,0.35129700962986266,0.24382595626609813,83.2750340672483,130.15295142601903,0.8714396196756953,8.932982055104114,103.77194853324413,162.4054666547823,0.7994400115142929,11.395923393265303,125.15505968958291,192.64399348992373,0.7172229482653208,14.129231300669785,14.129231300669785,False,1,0.001,107.47335730001214,0.35129700962986266,,,,,,,,,,9,20,153,340,493,14.129231300669785,8.932982055104114,11.395923393265303
18,0.3473917813173362,0.23814349010439928,83.95232997625133,127.76168715897239,0.8761202320157588,8.791649063800339,103.31830249621352,159.43717141338544,0.8067043100500864,11.045442040574258,122.93789114524809,189.0540109790635,0.7276640286501118,13.423465918282075,13.423465918282075,True,1,0.001,107.6322966000007,0.3473917813173362,,,,,,,,,,9,20,162,360,522,13.423465918282075,8.791649063800339,11.045442040574258
19,0.3428450463073594,0.25106570682960927,93.2489082594532,135.7537555201472,0.8601370086828245,9.9093286482546,110.9972038515554,165.31701838537097,0.7921844043881733,12.06663549798096,130.18911203419634,193.85316956673392,0.7136619720431866,14.510213889642829,14.510213889642829,False,1,0.001,107.43419830000494,0.3428450463073594,,,,,,,,,,9,20,171,380,551,14.510213889642829,9.9093286482546,12.06663549798096
20,0.33900299533492045,0.24176778402546503,89.6701441745434,133.29881454161622,0.865149773241621,9.583609854247326,106.65030808332216,162.65773047648779,0.798816469413396,11.628970573442961,125.16886856334487,191.16403171369802,0.7215510530556077,13.936519749122777,13.936519749122777,False,2,0.001,107.5636691999971,0.33900299533492045,,,,,,,,,,9,20,180,400,580,13.936519749122777,9.583609854247326,11.628970573442961
