epoch,raw_loss_h3,ema_loss_h3,initial_loss_h3,difficulty_level_h3,relative_training_rate_h3,granularity_loss_h3,granularity_weight_h3,weighted_contribution_h3,raw_loss_h6,ema_loss_h6,initial_loss_h6,difficulty_level_h6,relative_training_rate_h6,granularity_loss_h6,granularity_weight_h6,weighted_contribution_h6,raw_loss_h10,ema_loss_h10,initial_loss_h10,difficulty_level_h10,relative_training_rate_h10,granularity_loss_h10,granularity_weight_h10,weighted_contribution_h10,site_weight_mean,site_weight_min,site_weight_max,total_loss
1,0.14502032610930896,0.18660391764271828,0.4135710597038269,0.8575919682071322,0.823845621801558,0.14502032610930896,0.6975673442795163,0.10851970306714828,0.16613022559745746,0.20666882147391638,0.3975140452384949,0.9934953371683757,0.9928772174176715,0.16613022559745746,0.9674209898426419,0.16153234456011806,0.19310589086796556,0.23015396162157967,0.3858583867549896,1.148924450931095,1.1828299249921526,0.19310589086796556,1.3350116309665498,0.24983033952775222,1.0000483847799755,0.7088597133046105,1.3694662463097345,0.21425702749263673
2,0.09882113464069708,0.09921193896304993,0.4135710597038269,0.7911165708587283,0.7588136610530671,0.09882113464069708,0.5817911983955474,0.05800073146736552,0.12335318114840244,0.12374519091986474,0.3975140452384949,0.989467294727053,0.9873801359108516,0.12335318114840244,0.945572909287044,0.11656144576770279,0.15179734315190996,0.1521621734613464,0.3858583867549896,1.216527813956851,1.2506146618298122,0.15179734315190996,1.4726358742940993,0.2235785101334711,1.0000852181797937,0.6855463266372681,1.3738599010876247,0.16433177626736106
3,0.08757732936034077,0.087818764682327,0.4135710597038269,0.767386964389256,0.7356505887848991,0.08757732936034077,0.5478210432188851,0.04847627947761138,0.1124349400383291,0.1126658813229629,0.3975140452384949,0.988433427470071,0.9857988383088793,0.1124349400383291,0.9344069106238229,0.1049337380095947,0.1412019350432924,0.14140699190043268,0.3858583867549896,1.2413741458029974,1.275441014766693,0.1412019350432924,1.5177720132328214,0.2144282384987383,1.0000840905166808,0.6912478935150873,1.3737916656902858,0.1515640410905083
4,0.08325943062037372,0.0833614130992265,0.4135710597038269,0.7585490893749963,0.7270270705223083,0.08325943062037372,0.5360413461923599,0.04503394153709134,0.10793648314390457,0.1080708547717049,0.3975140452384949,0.987622138432094,0.9847838276908512,0.10793648314390457,0.9291066865126292,0.10015155293001793,0.1366380970304211,0.13678433203271456,0.3858583867549896,1.2509313708259946,1.2849930609975542,0.1366380970304211,1.534851929119655,0.2099141054145928,1.0001057840528942,0.6900428584643773,1.3725782859893072,0.14630823632968323
5,0.07970723672435757,0.07984056502935433,0.4135710597038269,0.7520003633839744,0.7206353505452474,0.07970723672435757,0.528076620328994,0.04248624117202929,0.10407113381015341,0.1042513445019722,0.3975140452384949,0.986804009903045,0.9838111312616439,0.10407113381015341,0.9243785077617281,0.09606547936815583,0.1325921075063802,0.13280476590707188,0.3858583867549896,1.2583142660913014,1.292372893719446,0.1325921075063802,1.5475448120208013,0.20533479251768028,1.0001019917783283,0.6980712728840964,1.3787798319544111,0.14171981643885373
6,0.07678537897801285,0.07688546883208411,0.4135710597038269,0.7467064675830659,0.7154730964274634,0.07678537897801285,0.5223584690264294,0.04049669693344259,0.10088762267532816,0.10101929557110582,0.3975140452384949,0.9864959977921985,0.9833802844796862,0.10088762267532816,0.9210394092968532,0.09280701540567095,0.12909383580443404,0.12926489327635085,0.3858583867549896,1.263947031611488,1.297995894863492,0.12909383580443404,1.556602068174453,0.2010241253079957,1.0000967176187605,0.6990716568061284,1.404761038507734,0.13775862588414123
7,0.07422852107550967,0.07427237067549002,0.4135710597038269,0.7435529237701779,0.712397088039489,0.07422852107550967,0.5191233214877901,0.038893592990627,0.09788110971664699,0.09797234389753569,0.3975140452384949,0.9862191276890891,0.9830293277899425,0.09788110971664699,0.9187770718619936,0.08981725546166235,0.12561800752633384,0.12575285157987048,0.3858583867549896,1.2674131382079352,1.301457108770098,0.12561800752633384,1.5620995515868776,0.19631483510623893,1.0000930175894782,0.7026483742963701,1.408892908550444,0.1339111590314479
8,0.07168611180055084,0.07171839489823296,0.4135710597038269,0.7408593847638085,0.7097701572236561,0.07168611180055084,0.5155769287120728,0.03725058862582397,0.09492192640633247,0.09499700947531632,0.3975140452384949,0.9860613882541657,0.9828110220886412,0.09492192640633247,0.9173140278884343,0.08691641847881931,0.12217988534608767,0.12230515941267922,0.3858583867549896,1.2702083513850257,1.3042495137169248,0.12217988534608767,1.5671089757056462,0.19167413975185768,1.0001011255241576,0.703435963108426,1.4258287861233665,0.13015026937549312
9,0.06965463456105102,0.06967272646725178,0.4135710597038269,0.7384688371703738,0.7074443575881776,0.06965463456105102,0.5125637028898512,0.03592887738990766,0.0926439287764818,0.0927022824507384,0.3975140452384949,0.9867141820135571,0.9834143354779198,0.0926439287764818,0.9176010960624331,0.08485371343300856,0.11936642434448004,0.1194733936162222,0.3858583867549896,1.2719322034290859,1.3059587694349744,0.11936642434448004,1.5698351320766268,0.18763849809196076,1.000109929130191,0.7048699648607345,1.451258901755015,0.12713250625168993
10,0.06850484626715263,0.06847205014810676,0.4135710597038269,0.7397040054911659,0.708645745969954,0.06850484626715263,0.5141286151749748,0.03543656234099366,0.09093287501608927,0.09092108715502989,0.3975140452384949,0.9866593329679398,0.9833853344122568,0.09093287501608927,0.9179831152870541,0.08329194123247495,0.11705790160312539,0.11709696913049335,0.3858583867549896,1.2708231971377417,1.3048538554282416,0.11705790160312539,1.5678881906327746,0.18383561589307496,1.0000791263012658,0.6993697101161593,1.4458066503206888,0.12469367941043207
