valid_target_count,MAE_H10,MAE_H3,MAE_H6,R2_H10,R2_H3,R2_H6,RMSE_H10,RMSE_H3,RMSE_H6,Score_H10,Score_H3,Score_H6,TurbID,node_index
29,25.012,30.752,26.174,0.096,-5.464,-0.951,29.958,36.067,31.130,0.028,0.034,0.029,1,0
30,31.650,20.904,19.773,-0.673,-2.937,-0.568,37.141,23.575,22.654,0.034,0.022,0.021,2,1
30,45.641,31.008,33.115,-3.862,-7.641,-7.071,50.625,34.247,35.803,0.048,0.032,0.034,3,2
30,72.564,31.284,51.841,-4.079,-1.875,-4.982,81.052,38.382,58.268,0.077,0.035,0.055,4,3
30,76.084,31.823,55.526,-3.201,-12.842,-3.137,86.084,33.422,64.806,0.081,0.032,0.060,5,4
30,44.848,32.791,32.821,-2.016,-2.299,-3.873,51.037,39.457,37.519,0.048,0.036,0.035,6,5
30,70.487,43.817,49.801,-4.762,-5.518,-6.263,77.459,47.390,52.705,0.074,0.046,0.051,7,6
30,90.429,70.141,80.137,-9.475,-13.569,-8.503,93.826,71.909,82.957,0.092,0.071,0.081,8,7
