epoch,raw_loss_h3,ema_loss_h3,initial_loss_h3,difficulty_level_h3,relative_training_rate_h3,granularity_loss_h3,granularity_weight_h3,weighted_contribution_h3,raw_loss_h6,ema_loss_h6,initial_loss_h6,difficulty_level_h6,relative_training_rate_h6,granularity_loss_h6,granularity_weight_h6,weighted_contribution_h6,raw_loss_h10,ema_loss_h10,initial_loss_h10,difficulty_level_h10,relative_training_rate_h10,granularity_loss_h10,granularity_weight_h10,weighted_contribution_h10,site_weight_mean,site_weight_min,site_weight_max,total_loss
1,0.27022926703665817,0.3074245965196973,0.36207935214042664,0.9546779677981422,0.9340953758784702,0.27022926703665817,0.8905088870298294,0.2453544971426302,0.2816248207607053,0.3183239948181879,0.34775421023368835,1.0001421576454526,1.0188842733701071,0.2816248207607053,1.0166009275686174,0.28656678420144593,0.29489863827115015,0.3288263776472637,0.3536567687988281,1.0453858787105197,1.0471954399631136,0.29489863827115015,1.0928901805764153,0.3176927152546007,1.0001389949094681,0.7242887593451001,1.3425321085112436,0.3441439426193635
2,0.17082681007790224,0.17329225926881744,0.36207935214042664,0.8992858611402057,0.8795341409388042,0.17082681007790224,0.7855126426333473,0.13525560469901057,0.1892809548179071,0.19153153889235996,0.34775421023368835,0.9971638432570866,1.0154327852385385,0.1892809548179071,1.0048562240032923,0.19015265744623588,0.20957372245334444,0.21130192741042092,0.3536567687988281,1.1031681741986956,1.1046271800994873,0.20957372245334444,1.2096311342148554,0.25265615241255424,1.0001368809314002,0.7259158554531279,1.3498598649388267,0.2352598998695612
3,0.148071335842521,0.14900750627829915,0.36207935214042664,0.8779825752689725,0.8585649674847012,0.148071335842521,0.7464029473917825,0.11135840572263633,0.16767840434097503,0.16851611492179688,0.34775421023368835,0.9957926125753493,1.0138790826002757,0.16767840434097503,0.9991511185963948,0.1674956952989948,0.18934224118434248,0.190022146488939,0.3536567687988281,1.1251506527264914,1.126464835802714,0.18934224118434248,1.2544459303220112,0.23691460345274673,1.0001355466388522,0.7116801497482118,1.3573119731176466,0.21034515237524395
4,0.1336259996277864,0.13382603781563895,0.36207935214042664,0.8626081736314865,0.8434384431157793,0.1336259996277864,0.7185466286681947,0.096664671198559,0.1536830406297337,0.1538483566116719,0.34775421023368835,0.994259968825749,1.0122075671241397,0.1536830406297337,0.9932919019744509,0.1525689302520135,0.176308926576305,0.1763987568517526,0.3536567687988281,1.1417766253153483,1.1429844572430565,0.176308926576305,1.2881614633968899,0.22682605735636727,1.0001048090912046,0.7022825837135315,1.3525217198190236,0.1944959750753783
5,0.124534271612906,0.12481372122253691,0.36207935214042664,0.8526907926514036,0.8336834277425493,0.124534271612906,0.7008223667031243,0.08792908498643698,0.14467861050624026,0.14494939293889772,0.34775421023368835,0.9932035182203566,1.0110606985432762,0.14467861050624026,0.9891329271452768,0.14298777042077196,0.16771542558535224,0.16794973232206845,0.3536567687988281,1.152617751416706,1.1537548042479016,0.16771542558535224,1.3100446984881446,0.219506871890213,1.0000842312971752,0.6946057245844887,1.3547849291846865,0.1842595382460526
6,0.11893579022486529,0.11926598598559697,0.36207935214042664,0.8456442620073046,0.8267548643407368,0.11893579022486529,0.6883514310632434,0.0826172625446535,0.13908526652523776,0.13941858339877355,0.34775421023368835,0.9921355341162,1.0099246473539443,0.13908526652523776,0.9854430224214281,0.13697397717980328,0.1624791440864404,0.16277898322968257,0.3536567687988281,1.1606221182005747,1.161710132303692,0.1624791440864404,1.3262055317560832,0.21513391980570004,1.0000790544918605,0.6897881198497046,1.3593899306796846,0.17801657703128598
7,0.11437326599732398,0.11448721782792182,0.36207935214042664,0.840792335215069,0.8219843461399987,0.11437326599732398,0.6798336551302955,0.07850043025467403,0.13434781417535824,0.13445735041584286,0.34775421023368835,0.9914330666973478,1.0091760499136788,0.13434781417535824,0.9830556565806979,0.13199588973426674,0.15771687358085598,0.15780937380733945,0.3536567687988281,1.165968163808187,1.1670222100757417,0.15771687358085598,1.3371106704076132,0.21054017029757569,1.000084258261181,0.6872490965184711,1.3572536042758396,0.17253601457036677
8,0.11205664839435137,0.11206746892560096,0.36207935214042664,0.8388496285393124,0.8200743834177653,0.11205664839435137,0.6765282088801974,0.07673072247958564,0.13172735788961917,0.1317625377149809,0.34775421023368835,0.9913963684013911,1.0091239565894716,0.13172735788961917,0.9825117420582544,0.12931243233256995,0.15478669727842012,0.15482616648077965,0.3536567687988281,1.167916738986969,1.1689547885031928,0.15478669727842012,1.340960034869966,0.2070955923920952,1.0000793593270438,0.687574569384257,1.369260258901687,0.16923981190969548
9,0.10614934486992052,0.1062964428925798,0.36207935214042664,0.8320088355314164,0.8133481079623812,0.10614934486992052,0.6644795446168809,0.07129525645159653,0.12577547411920065,0.12597634299170404,0.34775421023368835,0.9905030503159478,1.0081663273629689,0.12577547411920065,0.9791198826971508,0.12294628862293921,0.1490619427834948,0.14927264640019053,0.3536567687988281,1.175614373456864,1.1766030124255589,0.1490619427834948,1.3564005562237331,0.20204985131970593,1.0000580015636626,0.6896208933421544,1.3797982073965527,0.16247450605567013
10,0.1054153892715154,0.10531829480259192,0.36207935214042664,0.832246402331761,0.8135840032781874,0.1054153892715154,0.6649410781406221,0.07085183840121242,0.1247893756335717,0.12472011397282283,0.34775421023368835,0.9901265998681387,1.0077873882793245,0.1247893756335717,0.9783928734915597,0.1218779302031755,0.1478892547034082,0.14785868557436124,0.3536567687988281,1.1757081173715138,1.176701143242064,0.1478892547034082,1.35666602793194,0.20059296042934946,1.0000644766149067,0.6893705861909049,1.3924707355953398,0.16123386183310123
