epoch,raw_loss_h3,ema_loss_h3,initial_loss_h3,difficulty_level_h3,relative_training_rate_h3,granularity_loss_h3,granularity_weight_h3,weighted_contribution_h3,raw_loss_h6,ema_loss_h6,initial_loss_h6,difficulty_level_h6,relative_training_rate_h6,granularity_loss_h6,granularity_weight_h6,weighted_contribution_h6,raw_loss_h10,ema_loss_h10,initial_loss_h10,difficulty_level_h10,relative_training_rate_h10,granularity_loss_h10,granularity_weight_h10,weighted_contribution_h10,site_weight_mean,site_weight_min,site_weight_max,total_loss
1,0.2556481936224625,0.2928346702740306,0.22337409853935242,0.9483981061549414,0.9927318377154214,0.2556481936224625,0.9410092910130818,0.24536989464721704,0.2682750006184053,0.30488875891481126,0.23629631102085114,1.000496659676234,0.9900098752407801,0.2682750006184053,0.988920031275068,0.26539085725264366,0.2822110638377212,0.31595379589569,0.24147741496562958,1.0515392587298438,1.0182058232171194,0.2822110638377212,1.0700706589789617,0.2975705377425526,1.0001378930750346,0.7195255353337242,1.329170408703032,0.3273682225850366
2,0.17423572645268656,0.1767169102316811,0.22337409853935242,0.9015256231739408,0.9448260914711725,0.17423572645268656,0.8488379648753575,0.1494285870331075,0.19247254472600217,0.19475520508629934,0.23629631102085114,0.997574020851226,0.9883214956238157,0.19247254472600217,0.9818498157319568,0.18895212850906548,0.21222884912221204,0.21408736563864209,0.24147741496562958,1.1003535304750716,1.0667593638102213,0.21222884912221204,1.1693122086070833,0.2467985031581497,1.0000790737924121,0.7243099507831392,1.3485118082591465,0.23817304057024774
3,0.1417434033024254,0.14258066238391967,0.22337409853935242,0.8715378758453187,0.9141133333955492,0.1417434033024254,0.791104835555667,0.11266019700597593,0.16181329455957458,0.16255649055043855,0.23629631102085114,0.9957243854091281,0.9872596896830059,0.16181329455957458,0.9756644873392014,0.15775152967460707,0.18395184298001585,0.18450913365398133,0.24147741496562958,1.1316016486712865,1.0979092211950392,0.18395184298001585,1.2332306668871924,0.22671700321323116,1.0000803802694593,0.7129581159069425,1.3495962557338532,0.20313661633325475
4,0.12973274270063667,0.1301212273183323,0.22337409853935242,0.8566884724866777,0.8988809015069689,0.12973274270063667,0.7630798058850424,0.0995998436112306,0.1503668581291534,0.1507335554985773,0.23629631102085114,0.9949607057230813,0.9868831433001019,0.1503668581291534,0.9723880909738086,0.1460432714370651,0.1732677757119139,0.17354673111722582,0.24147741496562958,1.146916775476365,1.113201287814549,0.1732677757119139,1.2645320750418163,0.2189976837069526,1.000081619762239,0.6975052870455243,1.362246026879265,0.19015623915585733
5,0.1229579524899071,0.12313906759733245,0.22337409853935242,0.8471419411046165,0.8890860770429884,0.1229579524899071,0.7451999110834939,0.09220834058033366,0.1439560875920445,0.14412349019022214,0.23629631102085114,0.9939027493908292,0.9860819842134203,0.1439560875920445,0.9689952313899994,0.13937427117754406,0.16745741408140885,0.16761265773148765,0.24147741496562958,1.1573145395233517,1.1235782685733977,0.16745741408140885,1.2858048359553018,0.21521328266256187,1.0000833647591727,0.6939865770794097,1.3485267162322998,0.1830386525197398
6,0.11877686648883602,0.11898684966422263,0.22337409853935242,0.841235719975971,0.8830236846492404,0.11877686648883602,0.7342274251438322,0.08784429466988158,0.13984517008957395,0.1400615974905945,0.23629631102085114,0.9931863801819938,0.9855246742566427,0.13984517008957395,0.9667180509794326,0.13512810530223487,0.16362538404230562,0.16383417071331116,0.24147741496562958,1.1637913085165479,1.1300439931097486,0.16362538404230562,1.2990545062791734,0.212311650761272,1.0000663561480385,0.6950453653222038,1.3499172352609181,0.17846806117643912
7,0.1157914243068136,0.1159174820851712,0.22337409853935242,0.8392226551260267,0.8809587631906782,0.1157914243068136,0.7304952601591747,0.08531098907270222,0.1364088831246612,0.13656760131319365,0.23629631102085114,0.9923681568531763,0.9847696534224919,0.1364088831246612,0.964735476175944,0.13153082068342675,0.16004467782165324,0.1602036097220012,0.24147741496562958,1.1665800287610009,1.1328181096485683,0.16004467782165324,1.3047692650840397,0.20849180698282146,1.000057817356927,0.6929838407607306,1.3529159466425578,0.17438754716976768
8,0.11307265689712392,0.11318873706318083,0.22337409853935242,0.8371152014959427,0.8787956053302401,0.11307265689712392,0.7266282297316051,0.08293175326979978,0.13344267262903411,0.13355218555246082,0.23629631102085114,0.9917637138139634,0.9842282122089749,0.13344267262903411,0.9631380259990692,0.1284111132091319,0.157041280840834,0.15713401291342008,0.24147741496562958,1.1692665134157454,1.1354954872812544,0.157041280840834,1.3102337366058714,0.20546548779963297,1.000054998341061,0.6938754195258731,1.3590101242065429,0.17091101701593114
9,0.10847781369524995,0.1086009803272429,0.22337409853935242,0.8321444854849861,0.8736970785118284,0.10847781369524995,0.7173879248755318,0.07859945524178645,0.12864091206324157,0.12877347735421998,0.23629631102085114,0.9908590220269703,0.9834654064405532,0.12864091206324157,0.960439031464713,0.12340966012778747,0.15230080174903074,0.1524243756773926,0.24147741496562958,1.1751616494996207,1.1413776596387228,0.15230080174903074,1.3221730277651833,0.2010947188981045,1.0000720276719048,0.689893228667123,1.3704931508927118,0.16538467550029357
10,0.10427729235560985,0.10444691410022122,0.22337409853935242,0.8269938911710467,0.868408575512114,0.10427729235560985,0.7078852486042749,0.07449240499419095,0.12438890722058892,0.12457999980875424,0.23629631102085114,0.9902163122381483,0.9829626310439337,0.12438890722058892,0.9582948906081064,0.1190337949092901,0.14815595228047598,0.14834124261424655,0.24147741496562958,1.1808885188329787,1.1470985060646421,0.14815595228047598,1.333819842338562,0.1975074004318007,1.0000705781437103,0.6920416207540603,1.3693796316782634,0.1605436311768634
