batch,branch,input_node_cosine_similarity,hop1_node_cosine_similarity,hop2_node_cosine_similarity,output_node_cosine_similarity,graph_delta_ratio,beta_graph
0,micro,0.9866358637809753,0.9978621006011963,0.9996170401573181,0.9864014387130737,2.8109068870544434,0.04731641337275505
0,macro,0.9878137111663818,0.9997699856758118,0.9999932646751404,0.9855984449386597,3.4491586685180664,0.04604291915893555
