batch,horizon,fine_history_attention_entropy,coarse_history_attention_entropy,macro_attention_entropy,fine_effective_history_steps,coarse_effective_history_steps,fine_expected_lag,coarse_expected_lag,fine_context_norm,coarse_context_norm,macro_context_norm
0,1,2.483774185180664,2.484595537185669,1.3681883811950684,11.986418724060059,11.996267318725586,5.581634521484375,5.4492387771606445,1.7448663711547852,2.30564546585083,1.3824050426483154
0,2,2.483442783355713,2.4843058586120605,1.378855586051941,11.982446670532227,11.992793083190918,5.626272201538086,5.560518264770508,1.7399682998657227,2.3134641647338867,1.3525526523590088
0,3,2.484311819076538,2.4840495586395264,1.3783469200134277,11.992863655090332,11.98971939086914,5.5163774490356445,5.475636959075928,1.746565580368042,2.3079335689544678,1.384361982345581
0,4,2.4835338592529297,2.4846224784851074,1.3807334899902344,11.983537673950195,11.996590614318848,5.506626129150391,5.477733612060547,1.741981029510498,2.3049421310424805,1.283475637435913
0,5,2.484192132949829,2.4843811988830566,1.3758949041366577,11.991429328918457,11.993696212768555,5.472177505493164,5.461799621582031,1.744901418685913,2.307371139526367,1.4213130474090576
0,6,2.483873128890991,2.4842529296875,1.3810529708862305,11.987604141235352,11.992158889770508,5.474742889404297,5.557018280029297,1.7449116706848145,2.3115804195404053,1.3314154148101807
0,7,2.48402738571167,2.484158515930176,1.3724288940429688,11.989453315734863,11.991025924682617,5.5625224113464355,5.430841445922852,1.7444303035736084,2.307133197784424,1.3853468894958496
0,8,2.48367977142334,2.484610080718994,1.3816289901733398,11.985286712646484,11.996441841125488,5.565467834472656,5.531858444213867,1.7434237003326416,2.3070602416992188,1.359442114830017
0,9,2.4828314781188965,2.4844703674316406,1.3822311162948608,11.97512435913086,11.994766235351562,5.670185089111328,5.482237815856934,1.7410300970077515,2.3044016361236572,1.3236033916473389
0,10,2.4832706451416016,2.484527587890625,1.3638617992401123,11.98038387298584,11.995451927185059,5.59543514251709,5.517809867858887,1.747955322265625,2.3083951473236084,1.369361162185669
