horizon,volatility_group,MAE,RMSE,R2,SMAPE,MAPE,official_align_score,score,Score,valid_target_count,total_target_count,valid_target_ratio,num_valid_points,score_compute_unit,score_lower_is_better,physical_clip_applied,gate_mean
3,low,39.780,55.831,-0.248,0.044,0.043,5.512,5.512,5.512,24,24,1.000,24,MW_after_kW_to_MW_conversion,True,False,0.595
6,low,55.558,72.232,-0.878,0.062,0.059,7.908,7.908,7.908,48,48,1.000,48,MW_after_kW_to_MW_conversion,True,False,0.595
10,low,79.031,96.016,-1.931,0.087,0.082,11.295,11.295,11.295,80,80,1.000,80,MW_after_kW_to_MW_conversion,True,False,0.595
3,medium,39.398,52.373,-0.052,0.044,0.043,5.369,5.369,5.369,24,24,1.000,24,MW_after_kW_to_MW_conversion,True,False,0.606
6,medium,51.105,67.250,-0.645,0.057,0.055,7.329,7.329,7.329,48,48,1.000,48,MW_after_kW_to_MW_conversion,True,False,0.606
10,medium,73.425,91.234,-1.586,0.082,0.077,10.544,10.544,10.544,80,80,1.000,80,MW_after_kW_to_MW_conversion,True,False,0.606
3,high,37.457,47.611,0.037,0.042,0.042,5.252,5.252,5.252,23,24,0.958,23,MW_after_kW_to_MW_conversion,True,False,0.608
6,high,49.475,62.782,-0.497,0.056,0.054,6.975,6.975,6.975,47,48,0.979,47,MW_after_kW_to_MW_conversion,True,False,0.608
10,high,70.215,87.604,-1.364,0.079,0.074,10.053,10.053,10.053,79,80,0.988,79,MW_after_kW_to_MW_conversion,True,False,0.608
