node_index,site_weight,ema_node_loss
0,1.133777141571045,0.13109685480594635
1,0.8306577205657959,0.09604763984680176
2,1.134007215499878,0.13112346827983856
3,1.1733423471450806,0.1356717199087143
4,1.0600383281707764,0.12257055193185806
5,1.1871451139450073,0.13726770877838135
6,0.995351254940033,0.11509089171886444
7,1.138637900352478,0.1316588968038559
8,1.1220481395721436,0.1297406554222107
9,1.2450706958770752,0.14396555721759796
10,1.1167411804199219,0.12912702560424805
11,1.163478970527649,0.13453122973442078
12,1.093786597251892,0.1264728158712387
13,1.147413730621338,0.13267363607883453
14,1.0436201095581055,0.12067214399576187
15,0.9667068719863892,0.11177878826856613
16,0.9794583916664124,0.11325322836637497
17,0.9803745150566101,0.11335916072130203
18,1.0885299444198608,0.12586499750614166
19,0.9381256103515625,0.10847398638725281
20,1.060822606086731,0.12266124784946442
21,1.2614048719406128,0.14585424959659576
22,1.1557406187057495,0.1336364597082138
23,1.006695032119751,0.11640255898237228
24,1.0769222974777222,0.12452282756567001
25,1.1008626222610474,0.1272910088300705
26,1.1820552349090576,0.13667918741703033
27,1.062782645225525,0.12288787961006165
28,1.2047346830368042,0.13930156826972961
29,1.1431821584701538,0.13218434154987335
30,1.1737236976623535,0.1357158124446869
31,1.1039304733276367,0.12764573097229004
32,1.1835352182388306,0.13685031235218048
33,1.1164228916168213,0.12909021973609924
34,1.1246265172958374,0.130038782954216
35,1.161110758781433,0.13425740599632263
36,1.0455759763717651,0.1208983063697815
37,1.0468652248382568,0.12104737758636475
38,1.1892907619476318,0.1375158131122589
39,1.030705451965332,0.11917883902788162
40,1.0214296579360962,0.11810630559921265
41,0.9872623085975647,0.11415558308362961
42,0.8880183696746826,0.10268016159534454
43,1.0025346279144287,0.1159214973449707
44,1.1108235120773315,0.12844276428222656
45,1.0298584699630737,0.11908090859651566
46,1.0620448589324951,0.12280257046222687
47,0.966776430606842,0.11178683489561081
48,0.9904300570487976,0.11452186107635498
49,1.044194221496582,0.12073852866888046
50,1.0765893459320068,0.12448432296514511
51,1.1203536987304688,0.12954473495483398
52,0.9643214344978333,0.11150296777486801
53,1.015520453453064,0.11742302775382996
54,1.038515567779541,0.12008191645145416
55,0.9920983910560608,0.11471477150917053
56,0.9779606461524963,0.11308004707098007
57,1.0492304563522339,0.12132085859775543
58,1.036710500717163,0.11987320333719254
59,1.1380456686019897,0.13159042596817017
60,1.0667271614074707,0.12334398180246353
61,1.0184931755065918,0.11776675283908844
62,0.9907078146934509,0.11455398052930832
63,0.8796331286430359,0.10171058773994446
64,0.9069910645484924,0.10487394779920578
65,0.9644978642463684,0.11152336746454239
66,0.9166728258132935,0.10599343478679657
67,0.9772750735282898,0.1130007728934288
68,1.1588493585586548,0.133995920419693
69,1.0817278623580933,0.125078484416008
70,1.021224021911621,0.11808252334594727
71,0.9932835102081299,0.11485180258750916
72,0.9296215772628784,0.107490673661232
73,1.0022839307785034,0.11589250713586807
74,0.9914045929908752,0.11463455110788345
75,0.924159049987793,0.10685905069112778
76,0.9974499344825745,0.11533356457948685
77,0.8878867030143738,0.10266494005918503
78,0.9540343284606934,0.11031348258256912
79,0.9981473684310913,0.11541420221328735
80,0.989900529384613,0.11446063220500946
81,0.9311591386795044,0.10766845941543579
82,0.9500440359115601,0.10985209047794342
83,0.9678672552108765,0.11191296577453613
84,0.8876540660858154,0.10263803601264954
85,0.9224726557731628,0.10666405409574509
86,0.828612744808197,0.09581118077039719
87,1.0340713262557983,0.11956803500652313
88,0.9186232686042786,0.10621895641088486
89,0.9342314600944519,0.10802371054887772
90,0.9759703874588013,0.11284991353750229
91,0.8003442287445068,0.09254253655672073
92,0.759764552116394,0.08785037696361542
93,0.6655028462409973,0.0769510418176651
94,0.9954962134361267,0.11510765552520752
95,0.8458977937698364,0.09780982881784439
96,0.8188802599906921,0.09468583017587662
97,0.9770441651344299,0.11297407746315002
98,0.8318901062011719,0.09619013965129852
99,0.8149859309196472,0.09423553943634033
100,0.9410349130630493,0.10881038010120392
101,0.9490840435028076,0.10974109172821045
102,0.9416081309318542,0.10887666046619415
103,0.96884685754776,0.11202622950077057
104,1.0027281045913696,0.11594386398792267
105,0.9693036675453186,0.11207905411720276
106,0.9861064553260803,0.11402193456888199
107,0.9967325925827026,0.1152506172657013
108,0.9074335694313049,0.10492511093616486
109,0.8907461166381836,0.10299556702375412
110,0.9649875164031982,0.11157998442649841
111,0.9544404149055481,0.11036043614149094
112,0.8756187558174133,0.1012464165687561
113,0.9463309645652771,0.10942275822162628
114,0.8296399712562561,0.09592995792627335
115,0.8266122341156006,0.09557987004518509
116,0.8266017436981201,0.09557865560054779
117,1.3955867290496826,0.16136948764324188
118,1.012632131576538,0.11708904802799225
119,0.8328048586845398,0.09629590809345245
120,0.9004611372947693,0.10411889851093292
121,0.8400734663009644,0.09713637083768845
122,0.9657020568847656,0.1116626039147377
123,0.7820780873298645,0.09043045341968536
124,0.968489408493042,0.11198490113019943
125,0.9244955778121948,0.10689796507358551
126,0.9361248016357422,0.10824263095855713
127,0.8890591263771057,0.10280050337314606
128,0.9806321859359741,0.11338894814252853
129,0.8954412341117859,0.10353845357894897
130,0.9991706013679504,0.1155325174331665
131,0.9376208782196045,0.1084156185388565
132,0.9982309937477112,0.11542387306690216
133,0.9700431823730469,0.11216456443071365
