epoch,raw_loss_h3,ema_loss_h3,initial_loss_h3,difficulty_level_h3,relative_training_rate_h3,granularity_loss_h3,granularity_weight_h3,weighted_contribution_h3,raw_loss_h6,ema_loss_h6,initial_loss_h6,difficulty_level_h6,relative_training_rate_h6,granularity_loss_h6,granularity_weight_h6,weighted_contribution_h6,raw_loss_h10,ema_loss_h10,initial_loss_h10,difficulty_level_h10,relative_training_rate_h10,granularity_loss_h10,granularity_weight_h10,weighted_contribution_h10,site_weight_mean,site_weight_min,site_weight_max,total_loss
1,0.45755846900018776,0.6774488931352441,0.48959508538246155,0.9933839846741069,1.2109907052733682,0.45755846900018776,1.2039674087004228,0.5493969808402267,0.4661115451969884,0.682670992883769,0.6198039650917053,1.0006309395486659,0.9635907032273032,0.4661115451969884,0.9648789275776256,0.4499418608177643,0.47414976019750943,0.6863319467414509,0.7274459004402161,1.0059850080446764,0.8254184966737573,0.47414976019750943,0.8311536339196292,0.3967864632480866,0.9999999945813959,0.9004278372634541,1.155570230700753,0.5622681230306625
