epoch,train_loss,val_loss,val_MAE_H3,val_RMSE_H3,val_R2_H3,val_Score_H3,val_MAE_H6,val_RMSE_H6,val_R2_H6,val_Score_H6,val_MAE_H10,val_RMSE_H10,val_R2_H10,val_Score_H10,val_score_primary,is_best_epoch,bad_epochs,learning_rate,epoch_time_sec,total_loss,granularity_loss_h3,granularity_loss_h6,granularity_loss_h10,granularity_weight_h3,granularity_weight_h6,granularity_weight_h10,site_weight_mean,site_weight_max,site_weight_min,skipped_train_batches_epoch,skipped_val_batches_epoch,skipped_train_batches_total,skipped_val_batches_total,skipped_batches_total_run,difficulty_level_h10,difficulty_level_h3,difficulty_level_h6,ema_loss_h10,ema_loss_h3,ema_loss_h6,initial_loss_h10,initial_loss_h3,initial_loss_h6,raw_loss_h10,raw_loss_h3,raw_loss_h6,relative_training_rate_h10,relative_training_rate_h3,relative_training_rate_h6,site_loss,skipped_all_invalid_batch,val_difficulty_level_h10,val_difficulty_level_h3,val_difficulty_level_h6,val_ema_loss_h10,val_ema_loss_h3,val_ema_loss_h6,val_granularity_loss_h10,val_granularity_loss_h3,val_granularity_loss_h6,val_granularity_weight_h10,val_granularity_weight_h3,val_granularity_weight_h6,val_initial_loss_h10,val_initial_loss_h3,val_initial_loss_h6,val_official_score_h10,val_official_score_h3,val_official_score_h6,val_raw_loss_h10,val_raw_loss_h3,val_raw_loss_h6,val_relative_training_rate_h10,val_relative_training_rate_h3,val_relative_training_rate_h6,val_site_loss,val_site_weight_max,val_site_weight_mean,val_site_weight_min,val_skipped_all_invalid_batch,val_weighted_contribution_h10,val_weighted_contribution_h3,val_weighted_contribution_h6,weighted_contribution_h10,weighted_contribution_h3,weighted_contribution_h6
1,0.4230737288792928,0.5522879362106323,135.05950249565973,146.83783003840014,-8.28410912694541,18.286276539939575,118.5134917996454,132.96495437770648,-5.916050504577923,16.393525473576805,103.75671747263976,120.337700519118,-4.456563239678925,14.447862750130392,14.447862750130392,True,0,0.001,1.0143930000485852,0.4230737288792928,0.36139559745788574,0.3519328236579895,0.3466292122999827,1.0284798940022786,0.998283863067627,0.9732361634572347,0.999999980131785,1.0239004691441853,0.9904617667198181,0,0,0,0,0,0.998806377251943,1.0014592409133911,0.9997342824935913,0.8792964021364847,0.881514310836792,0.8800675471623739,0.3269003629684448,0.31098672747612,0.319289892911911,0.3466292122999827,0.36139559745788574,0.3519328236579895,0.9744214216868082,1.027004321416219,0.9985741178194681,0.3479807178179423,0.0,0.997697651386261,1.0027717351913452,0.9995304346084595,0.8224442005157471,0.8266269564628601,0.8239550590515137,0.3861026465892792,0.5607690215110779,0.4663437008857727,0.9710336923599243,1.0311315059661865,0.9978348016738892,0.3269003629684448,0.31098672747612,0.319289892911911,14.447862750130392,18.286276539939575,16.393525473576805,0.3861026465892792,0.5607690215110779,0.4663437008857727,0.9733200073242188,1.0283294916152954,0.9983503222465515,0.39730769395828247,1.0388139486312866,1.0,0.9861679077148438,0.0,0.3749186785475267,0.5782266056499026,0.4653339742852225,0.3373215368126215,0.3717859172864439,0.35132524893691475
