split,TurbID,node_index,horizon,Score,MAE,RMSE,valid_target_count,reference_val_score_h10,reference_val_rank_desc,hard_turbine_threshold_val_score_h10,is_top10pct_hard_turbine,hard_group_rule
val,62,61,6,0.2289397997496613,228.82308512159912,324.468654490519,6593,0.22999165074816139,59,0.2609385788627858,False,top_14_by_validation_H10_Score
val,62,61,10,0.22999165074816139,230.95038686093045,327.73667569739735,10977,0.22999165074816139,59,0.2609385788627858,False,top_14_by_validation_H10_Score
val,63,62,3,0.22706064437818332,225.36453926529822,324.90357089474685,3175,0.22968481536190966,61,0.2609385788627858,False,top_14_by_validation_H10_Score
val,63,62,6,0.22922391310076057,226.98934087139202,327.6874309407056,6347,0.22968481536190966,61,0.2609385788627858,False,top_14_by_validation_H10_Score
val,63,62,10,0.22968481536190966,229.14297780731363,331.55674695496424,10570,0.22968481536190966,61,0.2609385788627858,False,top_14_by_validation_H10_Score
val,64,63,3,0.19925476463750003,196.56892511386798,271.122045098029,3124,0.20314039531686437,117,0.2609385788627858,False,top_14_by_validation_H10_Score
val,64,63,6,0.20151461006281038,198.06126474548546,273.3440394583908,6245,0.20314039531686437,117,0.2609385788627858,False,top_14_by_validation_H10_Score
val,64,63,10,0.20314039531686437,199.89849057517606,276.0816437727437,10402,0.20314039531686437,117,0.2609385788627858,False,top_14_by_validation_H10_Score
val,65,64,3,0.2107499640591983,209.991589104325,297.1493475560593,3335,0.21510252462119936,95,0.2609385788627858,False,top_14_by_validation_H10_Score
val,65,64,6,0.21278302504766802,211.85855473355588,299.9268071158062,6667,0.21510252462119936,95,0.2609385788627858,False,top_14_by_validation_H10_Score
val,65,64,10,0.21510252462119936,214.3063694788236,303.59111943934124,11107,0.21510252462119936,95,0.2609385788627858,False,top_14_by_validation_H10_Score
val,66,65,3,0.22072773221775513,219.41530857526988,309.7440420250463,3260,0.22473192406882853,72,0.2609385788627858,False,top_14_by_validation_H10_Score
val,66,65,6,0.22282320811580889,221.27526984351047,312.58888485933335,6517,0.22473192406882853,72,0.2609385788627858,False,top_14_by_validation_H10_Score
val,66,65,10,0.22473192406882853,223.64970604091786,316.5452170490364,10855,0.22473192406882853,72,0.2609385788627858,False,top_14_by_validation_H10_Score
val,67,66,3,0.2120426483580135,209.81553301468696,298.5090994765646,3409,0.21634109911508273,92,0.2609385788627858,False,top_14_by_validation_H10_Score
val,67,66,6,0.21440179117286676,211.54235541639153,301.2833107046374,6815,0.21634109911508273,92,0.2609385788627858,False,top_14_by_validation_H10_Score
val,67,66,10,0.21634109911508273,213.61327898216243,304.8421147633447,11354,0.21634109911508273,92,0.2609385788627858,False,top_14_by_validation_H10_Score
val,68,67,3,0.20817141694871505,206.09456592799825,291.5685222378134,3336,0.2121086609309058,104,0.2609385788627858,False,top_14_by_validation_H10_Score
val,68,67,6,0.21033749376442543,207.78799058809264,294.31284899601957,6669,0.2121086609309058,104,0.2609385788627858,False,top_14_by_validation_H10_Score
val,68,67,10,0.2121086609309058,209.93116221587763,298.02603835694885,11105,0.2121086609309058,104,0.2609385788627858,False,top_14_by_validation_H10_Score
val,69,68,3,0.24576088500915047,242.45808833257058,339.0092903725615,3363,0.25115597857487626,26,0.2609385788627858,False,top_14_by_validation_H10_Score
val,69,68,6,0.2490705059492863,244.63367756650186,342.0993283934535,6723,0.25115597857487626,26,0.2609385788627858,False,top_14_by_validation_H10_Score
val,69,68,10,0.25115597857487626,247.40300279252497,345.8365001623591,11200,0.25115597857487626,26,0.2609385788627858,False,top_14_by_validation_H10_Score
val,70,69,3,0.2809223396590468,278.9430323394271,384.97093630729347,3096,0.2859739989968973,1,0.2609385788627858,True,top_14_by_validation_H10_Score
val,70,69,6,0.28397684061324496,281.2754262438073,388.313498532999,6189,0.2859739989968973,1,0.2609385788627858,True,top_14_by_validation_H10_Score
val,70,69,10,0.2859739989968973,284.01990563397936,392.3134080642338,10307,0.2859739989968973,1,0.2609385788627858,True,top_14_by_validation_H10_Score
val,71,70,3,0.2605164896733358,258.8433405563661,360.6155599760337,3500,0.2657015096664661,8,0.2609385788627858,True,top_14_by_validation_H10_Score
val,71,70,6,0.26328572389747157,261.1513537260163,363.90868486267544,6997,0.2657015096664661,8,0.2609385788627858,True,top_14_by_validation_H10_Score
val,71,70,10,0.2657015096664661,263.9498960633346,367.8943034687888,11652,0.2657015096664661,8,0.2609385788627858,True,top_14_by_validation_H10_Score
val,72,71,3,0.23893867109064096,236.37296766890293,329.1350830438238,3212,0.242962350776547,41,0.2609385788627858,False,top_14_by_validation_H10_Score
val,72,71,6,0.24120331011339194,238.2652657682874,332.0068458211986,6421,0.242962350776547,41,0.2609385788627858,False,top_14_by_validation_H10_Score
val,72,71,10,0.242962350776547,240.8409901791158,335.6676837540086,10698,0.242962350776547,41,0.2609385788627858,False,top_14_by_validation_H10_Score
val,73,72,3,0.22633833474503576,224.4088549228303,313.06630769385816,3498,0.23191936843653083,53,0.2609385788627858,False,top_14_by_validation_H10_Score
val,73,72,6,0.22927800595085232,226.20245039224062,315.6949381262602,6996,0.23191936843653083,53,0.2609385788627858,False,top_14_by_validation_H10_Score
val,73,72,10,0.23191936843653083,228.505038330169,319.0279619522644,11661,0.23191936843653083,53,0.2609385788627858,False,top_14_by_validation_H10_Score
val,74,73,3,0.22347528924013804,220.95172449341112,312.1106234398113,3481,0.22832962858834088,64,0.2609385788627858,False,top_14_by_validation_H10_Score
val,74,73,6,0.22571002373154653,222.79882047474942,314.79981139778124,6959,0.22832962858834088,64,0.2609385788627858,False,top_14_by_validation_H10_Score
val,74,73,10,0.22832962858834088,225.0956732083299,318.24596173846066,11586,0.22832962858834088,64,0.2609385788627858,False,top_14_by_validation_H10_Score
val,75,74,3,0.22532012158060866,221.90941229832595,300.029457080191,3057,0.23150138969134704,54,0.2609385788627858,False,top_14_by_validation_H10_Score
val,75,74,6,0.22871992534008156,223.7738552769386,302.53622746620755,6111,0.23150138969134704,54,0.2609385788627858,False,top_14_by_validation_H10_Score
val,75,74,10,0.23150138969134704,225.88137123829418,305.3280215621229,10172,0.23150138969134704,54,0.2609385788627858,False,top_14_by_validation_H10_Score
val,76,75,3,0.1787934001729292,176.78237796199468,259.60203900129375,3206,0.18266311940356858,130,0.2609385788627858,False,top_14_by_validation_H10_Score
val,76,75,6,0.1809506227640399,178.1729534793071,261.874420658309,6409,0.18266311940356858,130,0.2609385788627858,False,top_14_by_validation_H10_Score
val,76,75,10,0.18266311940356858,179.80970722623636,264.7749967666253,10670,0.18266311940356858,130,0.2609385788627858,False,top_14_by_validation_H10_Score
val,77,76,3,0.22755451595293638,225.34729318194746,324.237403926364,3122,0.2324281137493807,51,0.2609385788627858,False,top_14_by_validation_H10_Score
val,77,76,6,0.2305564407493857,227.02715925470488,327.1007106093984,6241,0.2324281137493807,51,0.2609385788627858,False,top_14_by_validation_H10_Score
val,77,76,10,0.2324281137493807,228.8929691449245,330.2866923451294,10395,0.2324281137493807,51,0.2609385788627858,False,top_14_by_validation_H10_Score
val,78,77,3,0.2043608702314733,202.51028773042685,285.84020675088624,3166,0.2090117219741541,108,0.2609385788627858,False,top_14_by_validation_H10_Score
val,78,77,6,0.2070455135180825,204.1132514480449,288.3240236715672,6329,0.2090117219741541,108,0.2609385788627858,False,top_14_by_validation_H10_Score
val,78,77,10,0.2090117219741541,206.0120196487309,291.5533585705302,10539,0.2090117219741541,108,0.2609385788627858,False,top_14_by_validation_H10_Score
val,79,78,3,0.21012978625973194,208.37605121208978,296.4752596496832,3098,0.21502669188267257,96,0.2609385788627858,False,top_14_by_validation_H10_Score
val,79,78,6,0.2127884316270901,210.01594284914125,299.07347349733976,6193,0.21502669188267257,96,0.2609385788627858,False,top_14_by_validation_H10_Score
val,79,78,10,0.21502669188267257,211.87908021094034,302.3218949565657,10313,0.21502669188267257,96,0.2609385788627858,False,top_14_by_validation_H10_Score
val,80,79,3,0.2108902193760439,209.93880734207448,299.03446847253275,3080,0.21363472758322793,99,0.2609385788627858,False,top_14_by_validation_H10_Score
val,80,79,6,0.21242945515696993,211.54784002794543,301.6121422370761,6157,0.21363472758322793,99,0.2609385788627858,False,top_14_by_validation_H10_Score
val,80,79,10,0.21363472758322793,213.37438538673865,304.8441845557171,10252,0.21363472758322793,99,0.2609385788627858,False,top_14_by_validation_H10_Score
val,81,80,3,0.19061103947110392,190.03847229071187,287.03721628001523,3159,0.1976855416455396,124,0.2609385788627858,False,top_14_by_validation_H10_Score
val,81,80,6,0.19346494292636637,191.51314884477893,289.46322458717367,6315,0.1976855416455396,124,0.2609385788627858,False,top_14_by_validation_H10_Score
val,81,80,10,0.1976855416455396,193.42265778979996,292.7798844697745,10514,0.1976855416455396,124,0.2609385788627858,False,top_14_by_validation_H10_Score
val,82,81,3,0.2103311111544739,208.6299454821755,313.2203283834216,2923,0.21282804827995846,102,0.2609385788627858,False,top_14_by_validation_H10_Score
val,82,81,6,0.21236602482912315,210.24924762940776,316.04118518600427,5843,0.21282804827995846,102,0.2609385788627858,False,top_14_by_validation_H10_Score
val,82,81,10,0.21282804827995846,212.13188392986874,319.5188972917742,9726,0.21282804827995846,102,0.2609385788627858,False,top_14_by_validation_H10_Score
val,83,82,3,0.23621077880080957,234.18309204787093,342.96523443085295,3076,0.24012551814302993,42,0.2609385788627858,False,top_14_by_validation_H10_Score
val,83,82,6,0.2388274969897612,236.50575927823448,346.60439604877496,6149,0.24012551814302993,42,0.2609385788627858,False,top_14_by_validation_H10_Score
val,83,82,10,0.24012551814302993,239.07780347551628,351.05991097205066,10238,0.24012551814302993,42,0.2609385788627858,False,top_14_by_validation_H10_Score
val,84,83,3,0.1948687801000763,193.20803488554492,281.3678754741421,3593,0.19844360053661955,123,0.2609385788627858,False,top_14_by_validation_H10_Score
val,84,83,6,0.19666402019874546,194.80104861720451,283.86629624162555,7186,0.19844360053661955,123,0.2609385788627858,False,top_14_by_validation_H10_Score
val,84,83,10,0.19844360053661955,196.71436116187104,286.99420874056335,11968,0.19844360053661955,123,0.2609385788627858,False,top_14_by_validation_H10_Score
val,85,84,3,0.20800387289127467,207.42522697221432,309.14656316674336,3055,0.21101809907450514,106,0.2609385788627858,False,top_14_by_validation_H10_Score
val,85,84,6,0.209506047592869,208.992182501379,311.96607816418384,6107,0.21101809907450514,106,0.2609385788627858,False,top_14_by_validation_H10_Score
val,85,84,10,0.21101809907450514,211.0043497825675,315.52036442424554,10166,0.21101809907450514,106,0.2609385788627858,False,top_14_by_validation_H10_Score
val,86,85,3,0.20143622899177854,199.9826178243574,285.0572566320997,3038,0.20436376521328775,114,0.2609385788627858,False,top_14_by_validation_H10_Score
val,86,85,6,0.2031434965973155,201.56025494651055,287.602860334629,6073,0.20436376521328775,114,0.2609385788627858,False,top_14_by_validation_H10_Score
val,86,85,10,0.20436376521328775,203.65399499210713,290.95531076385976,10110,0.20436376521328775,114,0.2609385788627858,False,top_14_by_validation_H10_Score
val,87,86,3,0.19805498667527924,198.31351156134727,285.5891042378863,3461,0.2022403995374684,118,0.2609385788627858,False,top_14_by_validation_H10_Score
val,87,86,6,0.1997232519087896,199.8992455941561,288.15265829668175,6919,0.2022403995374684,118,0.2609385788627858,False,top_14_by_validation_H10_Score
val,87,86,10,0.2022403995374684,201.90801344615838,291.3427103337948,11521,0.2022403995374684,118,0.2609385788627858,False,top_14_by_validation_H10_Score
val,88,87,3,0.19536336108274452,193.2269636651438,266.19244692130763,3134,0.19898287493931618,121,0.2609385788627858,False,top_14_by_validation_H10_Score
val,88,87,6,0.19717368481985872,194.54070047236925,268.2042140204379,6265,0.19898287493931618,121,0.2609385788627858,False,top_14_by_validation_H10_Score
val,88,87,10,0.19898287493931618,196.10672598042672,270.5934721595804,10431,0.19898287493931618,121,0.2609385788627858,False,top_14_by_validation_H10_Score
val,89,88,3,0.2152925052363605,215.57964853980403,318.7591623677696,3107,0.2189878064691594,86,0.2609385788627858,False,top_14_by_validation_H10_Score
val,89,88,6,0.21738185254674644,217.1805638711341,321.59743392777114,6211,0.2189878064691594,86,0.2609385788627858,False,top_14_by_validation_H10_Score
val,89,88,10,0.2189878064691594,219.29374737488536,325.46176055810923,10342,0.2189878064691594,86,0.2609385788627858,False,top_14_by_validation_H10_Score
val,90,89,3,0.1992071455207137,197.23646503159318,284.5901061170194,3265,0.20487576564081125,112,0.2609385788627858,False,top_14_by_validation_H10_Score
val,90,89,6,0.20202786612062507,198.8608905089697,287.1382583427498,6527,0.20487576564081125,112,0.2609385788627858,False,top_14_by_validation_H10_Score
val,90,89,10,0.20487576564081125,201.03291666143556,290.6418098608478,10866,0.20487576564081125,112,0.2609385788627858,False,top_14_by_validation_H10_Score
val,91,90,3,0.20717852646842022,205.0456155439911,287.59198455433585,3154,0.21325001162305965,101,0.2609385788627858,False,top_14_by_validation_H10_Score
val,91,90,6,0.2103783992306994,206.6886688378952,290.0997988838689,6305,0.21325001162305965,101,0.2609385788627858,False,top_14_by_validation_H10_Score
val,91,90,10,0.21325001162305965,208.66109064751348,293.26237304426206,10499,0.21325001162305965,101,0.2609385788627858,False,top_14_by_validation_H10_Score
val,92,91,3,0.16997201006612214,168.4042436642092,257.0594435450954,3008,0.173691421231164,133,0.2609385788627858,False,top_14_by_validation_H10_Score
val,92,91,6,0.1720648157556796,169.79408381885278,259.45821482147295,6013,0.173691421231164,133,0.2609385788627858,False,top_14_by_validation_H10_Score
val,92,91,10,0.173691421231164,171.5495154941474,262.73494272642785,10011,0.173691421231164,133,0.2609385788627858,False,top_14_by_validation_H10_Score
val,93,92,3,0.20186574100307916,200.34502603543766,289.76864920651525,2937,0.2042194192436087,115,0.2609385788627858,False,top_14_by_validation_H10_Score
val,93,92,6,0.20313383614454816,201.92341678010135,292.3671617028593,5871,0.2042194192436087,115,0.2609385788627858,False,top_14_by_validation_H10_Score
val,93,92,10,0.2042194192436087,204.11099133875655,295.9369382508236,9774,0.2042194192436087,115,0.2609385788627858,False,top_14_by_validation_H10_Score
val,94,93,3,0.2035314142533596,200.89907525726093,276.700552676799,3025,0.20872423359767364,110,0.2609385788627858,False,top_14_by_validation_H10_Score
val,94,93,6,0.2064844677815075,202.41408488516652,279.1133132048306,6047,0.20872423359767364,110,0.2609385788627858,False,top_14_by_validation_H10_Score
val,94,93,10,0.20872423359767364,204.4212610956844,282.32091091854056,10073,0.20872423359767364,110,0.2609385788627858,False,top_14_by_validation_H10_Score
val,95,94,3,0.24650927695444672,242.52527830645496,337.3921321654503,2998,0.2504690584619267,27,0.2609385788627858,False,top_14_by_validation_H10_Score
val,95,94,6,0.24911364635996558,244.34383268621215,340.32403822349386,5993,0.2504690584619267,27,0.2609385788627858,False,top_14_by_validation_H10_Score
val,95,94,10,0.2504690584619267,246.92688173013104,344.30573318278346,9978,0.2504690584619267,27,0.2609385788627858,False,top_14_by_validation_H10_Score
val,96,95,3,0.1751895854969702,173.28658488976956,255.8589432048502,2875,0.17738244699786465,132,0.2609385788627858,False,top_14_by_validation_H10_Score
val,96,95,6,0.1764771748540804,174.5287243086026,258.0659019367674,5747,0.17738244699786465,132,0.2609385788627858,False,top_14_by_validation_H10_Score
val,96,95,10,0.17738244699786465,176.16377505132698,261.1798285108888,9576,0.17738244699786465,132,0.2609385788627858,False,top_14_by_validation_H10_Score
val,97,96,3,0.16582126474442313,164.846676510616,244.37457926415172,2888,0.16745080700586165,134,0.2609385788627858,False,top_14_by_validation_H10_Score
val,97,96,6,0.16684247484112655,166.02055844939397,246.48861554572164,5773,0.16745080700586165,134,0.2609385788627858,False,top_14_by_validation_H10_Score
val,97,96,10,0.16745080700586165,167.35208219145906,249.14163091990295,9615,0.16745080700586165,134,0.2609385788627858,False,top_14_by_validation_H10_Score
val,98,97,3,0.21764652561327977,215.87745456546324,304.4932262971544,3191,0.22260937267674913,77,0.2609385788627858,False,top_14_by_validation_H10_Score
val,98,97,6,0.2200652761601779,217.35051260778633,306.9593802471632,6382,0.22260937267674913,77,0.2609385788627858,False,top_14_by_validation_H10_Score
val,98,97,10,0.22260937267674913,219.09981611181203,310.177234776447,10633,0.22260937267674913,77,0.2609385788627858,False,top_14_by_validation_H10_Score
val,99,98,3,0.18201059079580098,179.55531747181175,272.23051008916906,3223,0.1860330809196612,127,0.2609385788627858,False,top_14_by_validation_H10_Score
val,99,98,6,0.18429813129607286,180.928576338027,274.6807741453033,6443,0.1860330809196612,127,0.2609385788627858,False,top_14_by_validation_H10_Score
val,99,98,10,0.1860330809196612,182.58028288799048,278.07411454170204,10721,0.1860330809196612,127,0.2609385788627858,False,top_14_by_validation_H10_Score
val,100,99,3,0.19553432456217557,193.82551075185472,278.811281702934,2803,0.19669177268253904,125,0.2609385788627858,False,top_14_by_validation_H10_Score
val,100,99,6,0.19606410415478137,195.3414310325328,281.33063644716145,5603,0.19669177268253904,125,0.2609385788627858,False,top_14_by_validation_H10_Score
val,100,99,10,0.19669177268253904,197.167553617991,284.81697074058354,9333,0.19669177268253904,125,0.2609385788627858,False,top_14_by_validation_H10_Score
val,101,100,3,0.2130376072328118,211.18847865889495,299.04491463429525,3139,0.21531007563136256,93,0.2609385788627858,False,top_14_by_validation_H10_Score
val,101,100,6,0.21483215819868504,212.69253248118517,301.4974639565521,6275,0.21531007563136256,93,0.2609385788627858,False,top_14_by_validation_H10_Score
val,101,100,10,0.21531007563136256,214.44488060359492,304.7060951834054,10450,0.21531007563136256,93,0.2609385788627858,False,top_14_by_validation_H10_Score
val,102,101,3,0.2148037532852635,212.460193192565,303.17631554956074,3144,0.21723958115089756,90,0.2609385788627858,False,top_14_by_validation_H10_Score
val,102,101,6,0.21639172180384375,214.01285755820425,305.7401716653701,6285,0.21723958115089756,90,0.2609385788627858,False,top_14_by_validation_H10_Score
val,102,101,10,0.21723958115089756,215.8361653768729,309.03098199330003,10461,0.21723958115089756,90,0.2609385788627858,False,top_14_by_validation_H10_Score
val,103,102,3,0.20660543065213557,205.33948313092694,293.06987666301467,3292,0.20942265520060757,107,0.2609385788627858,False,top_14_by_validation_H10_Score
val,103,102,6,0.2082604193863621,206.78495647975276,295.5068137577273,6581,0.20942265520060757,107,0.2609385788627858,False,top_14_by_validation_H10_Score
val,103,102,10,0.20942265520060757,208.39831328172048,298.5000968707112,10960,0.20942265520060757,107,0.2609385788627858,False,top_14_by_validation_H10_Score
val,104,103,3,0.21676253549433053,215.45002124931915,305.12293946686066,3011,0.22026008356282054,84,0.2609385788627858,False,top_14_by_validation_H10_Score
val,104,103,6,0.2183476819941834,216.95810032797962,307.6570975924676,6019,0.22026008356282054,84,0.2609385788627858,False,top_14_by_validation_H10_Score
val,104,103,10,0.22026008356282054,218.80887341686133,310.8627695212064,10019,0.22026008356282054,84,0.2609385788627858,False,top_14_by_validation_H10_Score
val,105,104,3,0.21629168329455165,216.34684319651961,307.230431211216,3015,0.21921100348280298,85,0.2609385788627858,False,top_14_by_validation_H10_Score
val,105,104,6,0.21748143041712809,217.85248619096822,309.83408116905605,6027,0.21921100348280298,85,0.2609385788627858,False,top_14_by_validation_H10_Score
val,105,104,10,0.21921100348280298,219.65382010495478,313.079868348093,10032,0.21921100348280298,85,0.2609385788627858,False,top_14_by_validation_H10_Score
val,106,105,3,0.21000833200485675,209.212900102329,315.8741015438278,3012,0.215245715701898,94,0.2609385788627858,False,top_14_by_validation_H10_Score
val,106,105,6,0.21271735159477756,210.72179212696383,318.73012906689917,6021,0.215245715701898,94,0.2609385788627858,False,top_14_by_validation_H10_Score
val,106,105,10,0.215245715701898,212.63279101342223,322.67732669227905,10025,0.215245715701898,94,0.2609385788627858,False,top_14_by_validation_H10_Score
val,107,106,3,0.20256882257380868,201.73216712755286,293.00709697069897,3318,0.2045576497019051,113,0.2609385788627858,False,top_14_by_validation_H10_Score
val,107,106,6,0.2034713631933151,203.14747852630398,295.47094987831116,6633,0.2045576497019051,113,0.2609385788627858,False,top_14_by_validation_H10_Score
val,107,106,10,0.2045576497019051,204.90061208964434,298.68394810393613,11045,0.2045576497019051,113,0.2609385788627858,False,top_14_by_validation_H10_Score
val,108,107,3,0.21310224577320944,211.83764946590378,303.47840089592984,3083,0.21710183563076618,91,0.2609385788627858,False,top_14_by_validation_H10_Score
val,108,107,6,0.2152213923652472,213.40257999368657,306.14052788802724,6163,0.21710183563076618,91,0.2609385788627858,False,top_14_by_validation_H10_Score
val,108,107,10,0.21710183563076618,215.29913914514816,309.58530416658436,10267,0.21710183563076618,91,0.2609385788627858,False,top_14_by_validation_H10_Score
val,109,108,3,0.19424012621756756,191.85528635547885,280.0755339097861,3330,0.19869585205799672,122,0.2609385788627858,False,top_14_by_validation_H10_Score
val,109,108,6,0.19656724700457848,193.29437156541243,282.4668510624048,6657,0.19869585205799672,122,0.2609385788627858,False,top_14_by_validation_H10_Score
val,109,108,10,0.19869585205799672,195.2410618073343,285.7162333226351,11082,0.19869585205799672,122,0.2609385788627858,False,top_14_by_validation_H10_Score
val,110,109,3,0.20741349661474673,206.13104367101022,296.0535810994138,3172,0.21340516128082085,100,0.2609385788627858,False,top_14_by_validation_H10_Score
val,110,109,6,0.21074989784323703,207.7433344203373,298.6872781954531,6341,0.21340516128082085,100,0.2609385788627858,False,top_14_by_validation_H10_Score
val,110,109,10,0.21340516128082085,209.92780443327214,302.3614120209347,10553,0.21340516128082085,100,0.2609385788627858,False,top_14_by_validation_H10_Score
val,111,110,3,0.1963840858315149,195.14138683875865,283.80278994930813,3225,0.20200614949146076,119,0.2609385788627858,False,top_14_by_validation_H10_Score
val,111,110,6,0.1992077819918133,196.6939610145791,286.34109626258254,6447,0.20200614949146076,119,0.2609385788627858,False,top_14_by_validation_H10_Score
val,111,110,10,0.20200614949146076,198.58594035511106,289.49690495926995,10735,0.20200614949146076,119,0.2609385788627858,False,top_14_by_validation_H10_Score
val,112,111,3,0.1971831231689749,195.71905985359064,284.9562043568136,3186,0.20187527212528505,120,0.2609385788627858,False,top_14_by_validation_H10_Score
val,112,111,6,0.19993403377171595,197.26435365801254,287.5421649979686,6369,0.20187527212528505,120,0.2609385788627858,False,top_14_by_validation_H10_Score
val,112,111,10,0.20187527212528505,199.11298336831467,290.585307304644,10608,0.20187527212528505,120,0.2609385788627858,False,top_14_by_validation_H10_Score
val,113,112,3,0.21555195822997697,213.05188602276738,292.82080681447144,3172,0.22069055891067663,82,0.2609385788627858,False,top_14_by_validation_H10_Score
val,113,112,6,0.21876673509892883,214.75709073172678,295.2995837040311,6341,0.22069055891067663,82,0.2609385788627858,False,top_14_by_validation_H10_Score
val,113,112,10,0.22069055891067663,217.05257311504937,298.5987431555495,10554,0.22069055891067663,82,0.2609385788627858,False,top_14_by_validation_H10_Score
val,114,113,3,0.233480246248333,231.45865050593343,333.1328106078425,3163,0.23911504366394515,44,0.2609385788627858,False,top_14_by_validation_H10_Score
val,114,113,6,0.23655247767381507,233.22418008492966,335.97600347131015,6323,0.23911504366394515,44,0.2609385788627858,False,top_14_by_validation_H10_Score
val,114,113,10,0.23911504366394515,235.61885842671455,339.8296490032558,10535,0.23911504366394515,44,0.2609385788627858,False,top_14_by_validation_H10_Score
val,115,114,3,0.17716458647878677,176.8926866142932,261.0076771237761,2848,0.1804626390909215,131,0.2609385788627858,False,top_14_by_validation_H10_Score
val,115,114,6,0.1786821112684871,178.2711810482322,263.3403814145868,5693,0.1804626390909215,131,0.2609385788627858,False,top_14_by_validation_H10_Score
val,115,114,10,0.1804626390909215,180.16184901692884,266.5454058687198,9480,0.1804626390909215,131,0.2609385788627858,False,top_14_by_validation_H10_Score
val,116,115,3,0.1795984898491642,177.40075281043434,261.4597682311402,2962,0.18356393952627578,129,0.2609385788627858,False,top_14_by_validation_H10_Score
val,116,115,6,0.18184421583135685,178.69281158077624,263.69438499915924,5921,0.18356393952627578,129,0.2609385788627858,False,top_14_by_validation_H10_Score
val,116,115,10,0.18356393952627578,180.37332840223712,266.6907294102168,9858,0.18356393952627578,129,0.2609385788627858,False,top_14_by_validation_H10_Score
val,117,116,3,0.210657061178957,210.09374268230758,294.09970438790873,2932,0.21268225329869597,103,0.2609385788627858,False,top_14_by_validation_H10_Score
val,117,116,6,0.21186411439532554,211.71202630968534,296.7238183890554,5861,0.21268225329869597,103,0.2609385788627858,False,top_14_by_validation_H10_Score
val,117,116,10,0.21268225329869597,213.86410038173887,300.42009987344306,9755,0.21268225329869597,103,0.2609385788627858,False,top_14_by_validation_H10_Score
val,118,117,3,0.2249118138103668,222.42842032788212,315.24894789842625,3052,0.2297536604878353,60,0.2609385788627858,False,top_14_by_validation_H10_Score
val,118,117,6,0.2279492045904353,223.94413376966523,317.83657356910817,6101,0.2297536604878353,60,0.2609385788627858,False,top_14_by_validation_H10_Score
val,118,117,10,0.2297536604878353,225.7830598797144,321.165249413379,10162,0.2297536604878353,60,0.2609385788627858,False,top_14_by_validation_H10_Score
val,119,118,3,0.1835675854893653,181.93712597186413,265.37046643840654,3301,0.1878832949253061,126,0.2609385788627858,False,top_14_by_validation_H10_Score
val,119,118,6,0.18601327257687103,183.18475169188295,267.41312524877384,6599,0.1878832949253061,126,0.2609385788627858,False,top_14_by_validation_H10_Score
val,119,118,10,0.1878832949253061,184.8518172543936,270.1181198456805,10991,0.1878832949253061,126,0.2609385788627858,False,top_14_by_validation_H10_Score
val,120,119,3,0.1824304928574725,181.01394759252196,264.57769441549567,3155,0.18479871940154097,128,0.2609385788627858,False,top_14_by_validation_H10_Score
val,120,119,6,0.18366073028864607,182.32442332231386,266.86160700528916,6307,0.18479871940154097,128,0.2609385788627858,False,top_14_by_validation_H10_Score
val,120,119,10,0.18479871940154097,183.92463785405144,269.99754993237076,10500,0.18479871940154097,128,0.2609385788627858,False,top_14_by_validation_H10_Score
val,121,120,3,0.22571329909730362,223.5275608162587,309.521025707519,3053,0.22900452927827303,63,0.2609385788627858,False,top_14_by_validation_H10_Score
val,121,120,6,0.22807871936742294,225.09574434103945,312.08156716270173,6103,0.22900452927827303,63,0.2609385788627858,False,top_14_by_validation_H10_Score
val,121,120,10,0.22900452927827303,226.93528247278186,315.2054963432927,10167,0.22900452927827303,63,0.2609385788627858,False,top_14_by_validation_H10_Score
val,122,121,3,0.21506888095435625,213.28489658469726,297.74965993038126,2729,0.21808306933528418,89,0.2609385788627858,False,top_14_by_validation_H10_Score
val,122,121,6,0.21722606539398295,214.92095648178014,300.4446258354449,5455,0.21808306933528418,89,0.2609385788627858,False,top_14_by_validation_H10_Score
val,122,121,10,0.21808306933528418,216.66701354627233,303.6322104035231,9085,0.21808306933528418,89,0.2609385788627858,False,top_14_by_validation_H10_Score
val,123,122,3,0.22664038770649836,223.3891254531796,311.4854808917188,3012,0.23206014635907665,52,0.2609385788627858,False,top_14_by_validation_H10_Score
val,123,122,6,0.2299598903951402,225.02010941311403,314.09415583861255,6021,0.23206014635907665,52,0.2609385788627858,False,top_14_by_validation_H10_Score
val,123,122,10,0.23206014635907665,226.98998435538923,317.32349776858695,10029,0.23206014635907665,52,0.2609385788627858,False,top_14_by_validation_H10_Score
val,124,123,3,0.20251959618084467,201.85761170492952,298.24867957557433,2796,0.20399892784297458,116,0.2609385788627858,False,top_14_by_validation_H10_Score
val,124,123,6,0.2033489389761681,203.28247360099692,300.9459549582129,5589,0.20399892784297458,116,0.2609385788627858,False,top_14_by_validation_H10_Score
val,124,123,10,0.20399892784297458,204.84751741639025,304.263219347408,9308,0.20399892784297458,116,0.2609385788627858,False,top_14_by_validation_H10_Score
val,125,124,3,0.2198446707824179,219.2351114001162,311.3543805746417,3111,0.22389062387340608,73,0.2609385788627858,False,top_14_by_validation_H10_Score
val,125,124,6,0.2218319131503995,220.83702993408278,314.0599468407677,6219,0.22389062387340608,73,0.2609385788627858,False,top_14_by_validation_H10_Score
val,125,124,10,0.22389062387340608,222.73024656400193,317.3260434453639,10355,0.22389062387340608,73,0.2609385788627858,False,top_14_by_validation_H10_Score
