valid_target_count,MAE_H10,MAE_H3,MAE_H6,R2_H10,R2_H3,R2_H6,RMSE_H10,RMSE_H3,RMSE_H6,Score_H10,Score_H3,Score_H6,TurbID,node_index
29,37.623,50.270,49.052,-1.684,-21.673,-7.176,51.629,67.549,63.728,0.045,0.060,0.057,1,0
30,28.859,36.517,34.415,-1.079,-19.242,-6.402,41.404,53.456,49.220,0.035,0.045,0.042,2,1
30,31.530,34.664,30.397,-1.394,-8.753,-6.407,35.526,36.384,34.297,0.033,0.035,0.032,3,2
30,38.859,37.229,34.915,-0.500,-2.631,-1.636,44.051,43.134,38.684,0.041,0.040,0.037,4,3
30,51.868,35.645,43.852,-0.918,-15.811,-1.280,58.162,36.832,48.108,0.055,0.036,0.046,5,4
30,59.004,57.373,50.297,-4.210,-8.385,-10.749,67.076,66.555,58.256,0.063,0.062,0.054,6,5
30,72.216,59.692,58.056,-5.230,-12.927,-10.691,80.541,69.270,66.871,0.076,0.064,0.062,7,6
30,109.395,93.592,101.583,-14.713,-27.738,-15.226,114.917,100.993,108.400,0.112,0.097,0.105,8,7
