epoch,train_loss,val_loss,val_MAE_H3,val_RMSE_H3,val_R2_H3,val_Score_H3,val_MAE_H6,val_RMSE_H6,val_R2_H6,val_Score_H6,val_MAE_H10,val_RMSE_H10,val_R2_H10,val_Score_H10,val_score_primary,is_best_epoch,bad_epochs,learning_rate,epoch_time_sec,total_loss,granularity_loss_h3,granularity_loss_h6,granularity_loss_h10,granularity_weight_h3,granularity_weight_h6,granularity_weight_h10,site_weight_mean,site_weight_max,site_weight_min,skipped_train_batches_epoch,skipped_val_batches_epoch,skipped_train_batches_total,skipped_val_batches_total,skipped_batches_total_run,difficulty_level_h10,difficulty_level_h3,difficulty_level_h6,ema_loss_h10,ema_loss_h3,ema_loss_h6,granularity_weight_clip_high_fraction,granularity_weight_clip_low_fraction,granularity_weight_preclip_h10,granularity_weight_preclip_h3,granularity_weight_preclip_h6,initial_loss_h10,initial_loss_h3,initial_loss_h6,raw_loss_h10,raw_loss_h3,raw_loss_h6,relative_training_rate_h10,relative_training_rate_h3,relative_training_rate_h6,site_loss,site_weight_clip_high_fraction,site_weight_clip_low_fraction,skipped_all_invalid_batch,val_difficulty_level_h10,val_difficulty_level_h3,val_difficulty_level_h6,val_ema_loss_h10,val_ema_loss_h3,val_ema_loss_h6,val_granularity_loss_h10,val_granularity_loss_h3,val_granularity_loss_h6,val_granularity_weight_clip_high_fraction,val_granularity_weight_clip_low_fraction,val_granularity_weight_h10,val_granularity_weight_h3,val_granularity_weight_h6,val_granularity_weight_preclip_h10,val_granularity_weight_preclip_h3,val_granularity_weight_preclip_h6,val_initial_loss_h10,val_initial_loss_h3,val_initial_loss_h6,val_official_score_h10,val_official_score_h3,val_official_score_h6,val_raw_loss_h10,val_raw_loss_h3,val_raw_loss_h6,val_relative_training_rate_h10,val_relative_training_rate_h3,val_relative_training_rate_h6,val_site_loss,val_site_weight_clip_high_fraction,val_site_weight_clip_low_fraction,val_site_weight_max,val_site_weight_mean,val_site_weight_min,val_skipped_all_invalid_batch,val_valid_horizon_count,val_valid_node_count,val_weighted_contribution_h10,val_weighted_contribution_h3,val_weighted_contribution_h6,valid_horizon_count,valid_node_count,weighted_contribution_h10,weighted_contribution_h3,weighted_contribution_h6
1,0.3301086737350984,0.35402360558509827,110.95750512017145,120.9669691896894,-5.300832288245344,15.052283186930387,99.62240795378989,111.33680334054019,-3.849101491537529,13.785856364730051,87.80029734679918,101.664192462612,-2.894500882166938,12.25603418868188,12.25603418868188,True,0,0.001,1.5617793000001257,0.3301086737350984,0.2736302456733855,0.2682189257307486,0.272762540389191,1.0,1.0,1.0,0.9999999756162817,1.2482470924204045,0.8604510832916606,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.272762540389191,0.2736302456733855,0.2682189257307486,1.0,1.0,1.0,0.28673065216703847,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.28567883372306824,0.399776428937912,0.34151506423950195,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.25603418868188,15.052283186930387,13.785856364730051,0.28567883372306824,0.399776428937912,0.34151506423950195,1.0,1.0,1.0,0.34172382950782776,0.0,0.0,1.531298041343689,0.9999999403953552,0.7662858366966248,0.0,3.0,8.0,0.28567883372306824,0.399776428937912,0.34151506423950195,3.0,8.0,0.272762540389191,0.2736302456733855,0.2682189257307486
