batch,branch,input_node_cosine_similarity,hop1_node_cosine_similarity,hop2_node_cosine_similarity,output_node_cosine_similarity,graph_delta_ratio,beta_graph
0,micro,0.9826168417930603,0.9982714653015137,0.9998146295547485,0.9789407253265381,2.532050609588623,0.05486684292554855
0,macro,0.9831604957580566,0.9994663000106812,0.9999845623970032,0.9804644584655762,3.66738224029541,0.05425895005464554
