variant,display_name,trainable,canonical_reference,metrics_source,horizon,MAE,RMSE,R2,SMAPE,MAPE,official_align_score,score,Score,valid_target_count,total_target_count,valid_target_ratio,num_valid_points,score_compute_unit,score_lower_is_better,physical_clip_applied
P1,Simple + Last-State + H64 + C1,True,,D:\PaperProject\GyxPaper2\custom_models\results_smoke\interpreter_path_fix_launch\precision_p1\P1\STMGPrompt_ComponentAblation\metrics_eval_h10.json,10,57.79838504551844,67.18054714437461,-0.3881976553695461,0.06382653206510497,0.061268321653966736,8.241694127460876,8.241694127460876,8.241694127460876,239,240,0.9958333333333333,239,MW_after_kW_to_MW_conversion,True,True
P1,Simple + Last-State + H64 + C1,True,,D:\PaperProject\GyxPaper2\custom_models\results_smoke\interpreter_path_fix_launch\precision_p1\P1\STMGPrompt_ComponentAblation\metrics_eval_h3.json,3,29.542932644696304,37.840821663732854,0.43309293042400654,0.033027005079726286,0.032227601597409374,4.115944106202849,4.115944106202849,4.115944106202849,71,72,0.9861111111111112,71,MW_after_kW_to_MW_conversion,True,True
P1,Simple + Last-State + H64 + C1,True,,D:\PaperProject\GyxPaper2\custom_models\results_smoke\interpreter_path_fix_launch\precision_p1\P1\STMGPrompt_ComponentAblation\metrics_eval_h6.json,6,42.00322547325721,51.250364646792086,0.050436767311510144,0.046941321144909114,0.04542770998155896,6.036599417991155,6.036599417991155,6.036599417991155,143,144,0.9930555555555556,143,MW_after_kW_to_MW_conversion,True,True
