epoch,train_loss,val_loss,val_MAE_H3,val_RMSE_H3,val_R2_H3,val_Score_H3,val_MAE_H6,val_RMSE_H6,val_R2_H6,val_Score_H6,val_MAE_H10,val_RMSE_H10,val_R2_H10,val_Score_H10,val_score_primary,is_best_epoch,bad_epochs,learning_rate,epoch_time_sec,total_loss,granularity_loss_h3,granularity_loss_h6,granularity_loss_h10,granularity_weight_h3,granularity_weight_h6,granularity_weight_h10,site_weight_mean,site_weight_max,site_weight_min,skipped_train_batches_epoch,skipped_val_batches_epoch,skipped_train_batches_total,skipped_val_batches_total,skipped_batches_total_run,difficulty_level_h10,difficulty_level_h3,difficulty_level_h6,ema_loss_h10,ema_loss_h3,ema_loss_h6,initial_loss_h10,initial_loss_h3,initial_loss_h6,raw_loss_h10,raw_loss_h3,raw_loss_h6,relative_training_rate_h10,relative_training_rate_h3,relative_training_rate_h6,site_loss,skipped_all_invalid_batch,val_difficulty_level_h10,val_difficulty_level_h3,val_difficulty_level_h6,val_ema_loss_h10,val_ema_loss_h3,val_ema_loss_h6,val_granularity_loss_h10,val_granularity_loss_h3,val_granularity_loss_h6,val_granularity_weight_h10,val_granularity_weight_h3,val_granularity_weight_h6,val_initial_loss_h10,val_initial_loss_h3,val_initial_loss_h6,val_official_score_h10,val_official_score_h3,val_official_score_h6,val_raw_loss_h10,val_raw_loss_h3,val_raw_loss_h6,val_relative_training_rate_h10,val_relative_training_rate_h3,val_relative_training_rate_h6,val_site_loss,val_site_weight_max,val_site_weight_mean,val_site_weight_min,val_skipped_all_invalid_batch,val_weighted_contribution_h10,val_weighted_contribution_h3,val_weighted_contribution_h6,weighted_contribution_h10,weighted_contribution_h3,weighted_contribution_h6
1,0.20896536619180725,0.08495472722085826,114.0799467670484,166.66724422270835,0.7891859187900001,12.36515673894217,124.952123224572,186.2493089512146,0.7362257792952317,14.074766584138382,139.98269211925484,209.60508457110237,0.6652374679716491,16.258251817712402,16.258251817712402,True,0,0.001,97.67441460001282,0.20896536619180725,0.14124084483279567,0.16334593632931343,0.18996641602189768,0.736032345749083,0.9899189123085567,1.2740487297375997,1.0000886735462007,1.3453678483054752,0.7503813825902484,9,20,9,20,29,1.1485415611948286,0.8571177556401207,0.9943574258259364,0.2270148488027709,0.18260456841616404,0.20362150576852617,0.3844456374645233,0.37194570899009705,0.3701436221599579,0.18996641602189768,0.14124084483279567,0.16334593632931343,1.1235205252965292,0.8665824518317268,1.0102585417883736,0.19316071892778078,0.0,1.211872935295105,0.7873371839523315,1.000789999961853,0.13553529977798462,0.08805542439222336,0.11192788183689117,0.07960420677075943,0.051643064156119606,0.06381203686437693,1.39885675907135,0.6102895736694336,0.9908537864685059,0.3844456374645233,0.37194570899009705,0.3701436221599579,16.258251817712402,12.36515673894217,14.074766584138382,0.07960420677075943,0.051643064156119606,0.06381203686437693,1.1861224174499512,0.7965050935745239,1.017372488975525,0.08127278241723446,1.3683297634124756,1.0,0.6735222935676575,0.0,0.11135488269179025,0.03151722360682145,0.06322839834933575,0.23571402506089106,0.1098940861637553,0.16229477580808668
2,0.16071028680141483,0.07467060490268204,100.1633084841714,148.178193986156,0.8333644338804322,11.101204088045218,114.04041062773844,172.09000850525604,0.7748072934529397,13.202560824400194,130.86232051672908,197.64622367107796,0.702347003577884,15.580584178253332,15.580584178253332,True,0,0.001,97.54643109999597,0.16071028680141483,0.09600131053245808,0.12091888552397917,0.1496086095947595,0.6058326220228558,0.968489533662796,1.4256778331029982,1.0000930150349936,1.3685507076127188,0.7069905953747886,9,20,18,40,58,1.2234687776792617,0.7840353474730537,0.9895209108080183,0.14993685263962972,0.09631586252223878,0.12126568016551789,0.3844456374645233,0.37194570899009705,0.3701436221599579,0.1496086095947595,0.09600131053245808,0.12091888552397917,1.197766187077477,0.7933432082335155,1.0061545122237432,0.15287583296497662,0.0,1.2310346364974976,0.77066570520401,0.9982996582984924,0.12787538766860962,0.08005394041538239,0.10369972884654999,0.07146488192888077,0.04092266370402993,0.05480922788457275,1.4366952180862427,0.58198481798172,0.9813200235366821,0.3844456374645233,0.37194570899009705,0.3701436221599579,15.580584178253332,11.101204088045218,13.202560824400194,0.07146488192888077,0.04092266370402993,0.05480922788457275,1.2051348686218262,0.7798064947128296,1.0150583982467651,0.07289465291716911,1.2883669137954712,1.0000001192092896,0.6680886745452881,0.0,0.10267325412832093,0.023816368987116966,0.05378539279771635,0.21344571003351506,0.0585989833118066,0.11704746544462348
3,0.15170842040152777,0.07200828431119105,93.31225054822582,140.13032876248496,0.8509735388505313,10.448294545906345,109.97283126453351,167.07516725604398,0.7877406560077684,12.914508973531575,128.64642746314632,194.21567489802388,0.7125900668067168,15.467084084538243,15.467084084538243,True,0,0.001,97.2090030000254,0.15170842040152777,0.08805374177306463,0.11312416640587115,0.14199989433622076,0.5786928992895853,0.9621655268328531,1.4591415603955586,1.0000952311924525,1.368441074802762,0.7010965222404116,9,20,27,60,87,1.2409459000542051,0.7673328828243983,0.9887534958975656,0.1422700583934784,0.08828249783033416,0.11338273382612638,0.3844456374645233,0.37194570899009705,0.3701436221599579,0.14199989433622076,0.08805374177306463,0.11312416640587115,1.2151131141753424,0.7765896141529083,1.0055689823059808,0.1452372554068764,0.0,1.24533212184906,0.7567809820175171,0.9978868365287781,0.12157084792852402,0.07387788593769073,0.09741493314504623,0.06960555504642775,0.036862003355197556,0.052084082785163424,1.4644169807434082,0.558972179889679,0.9766110181808472,0.3844456374645233,0.37194570899009705,0.3701436221599579,15.467084084538243,10.448294545906345,12.914508973531575,0.06960555504642775,0.036862003355197556,0.052084082785163424,1.219323754310608,0.7658777236938477,1.0147984027862549,0.0710376107089194,1.2840198278427124,0.9999998807907104,0.6693682670593262,0.0,0.10193155676405885,0.02060483437055543,0.050865889119834,0.20734563854545923,0.05150403592639148,0.10870140862009396
4,0.14533268284230005,0.07023768175251122,90.86617662997611,136.53974378624144,0.8585127603018484,10.188923798398807,108.26022153414594,164.4043929070702,0.7944725452016632,12.741766677964526,127.27948469353542,191.82644067939685,0.7196179839086401,15.32699874692298,15.32699874692298,True,0,0.001,97.0013741000148,0.14533268284230005,0.08274066952640931,0.10778400035459174,0.13650267199568805,0.561362680367061,0.9579981295835405,1.4806391528674534,1.0001128398236774,1.3702907329513914,0.6974030628090813,9,20,36,80,116,1.2526487622942244,0.7558299757185436,0.9885730740569887,0.13668503647758848,0.0828451683478696,0.10792956316754931,0.3844456374645233,0.37194570899009705,0.3701436221599579,0.13650267199568805,0.08274066952640931,0.10778400035459174,1.2267298800604685,0.7650462235723223,1.0055160803454264,0.1396751203884681,0.0,1.2515867948532104,0.750751256942749,0.997661828994751,0.11731500178575516,0.07037017494440079,0.0935138463973999,0.06808664292565046,0.035050828402387116,0.050511792782129805,1.4764890670776367,0.5491055250167847,0.9744054079055786,0.3844456374645233,0.37194570899009705,0.3701436221599579,15.32699874692298,10.188923798398807,12.741766677964526,0.06808664292565046,0.035050828402387116,0.050511792782129805,1.2255324125289917,0.7598279714584351,1.0146397352218628,0.06953047999476766,1.292683482170105,1.0,0.6801374554634094,0.0,0.10052918389374184,0.019246603532166017,0.049218964049913244,0.20226219732655726,0.04695351347325814,0.10309835019694796
5,0.14066602990386032,0.06941537419563444,89.41912616502907,134.73992471876903,0.8622182465114728,9.842573396642916,107.3165259903114,163.42119449909742,0.7969234532799039,12.423117313450886,126.71974535373917,191.17393962115358,0.7215221886519091,15.05986471096844,15.05986471096844,True,0,0.001,97.05354699998861,0.14066602990386032,0.07878795418995277,0.10374937085301111,0.13238556229819853,0.5488663652113506,0.9540147225062052,1.497118886311849,1.000097121511187,1.372038019271124,0.7028794044540042,9,20,45,100,145,1.2616383484431675,0.7472563933758508,0.988065299817494,0.1325129081805547,0.07889456958288238,0.10386581193833123,0.3844456374645233,0.37194570899009705,0.3701436221599579,0.13238556229819853,0.07878795418995277,0.10374937085301111,1.2356558408055986,0.7564425283954257,1.0050987919171652,0.1353942298286018,0.0,1.2644165754318237,0.7381976842880249,0.997385561466217,0.11434274911880493,0.06675612926483154,0.09019480645656586,0.06722925926599964,0.03403392076042706,0.04961510853563192,1.5010724067687988,0.528837263584137,0.970090389251709,0.3844456374645233,0.37194570899009705,0.3701436221599579,15.05986471096844,9.842573396642916,12.423117313450886,0.06722925926599964,0.03403392076042706,0.04961510853563192,1.2382698059082031,0.7472280859947205,1.014501929283142,0.06866764048231408,1.284226894378662,1.0,0.6556438207626343,0.0,0.10091598601169766,0.017998405523983605,0.04813113995209698,0.19831885610092725,0.043718159689891,0.0988356042400508
6,0.1364989457474578,0.06887220404812781,87.79911177171077,133.36761644240426,0.8650105319985206,9.574833947342023,106.29321584471874,162.84939190504306,0.7983420764646622,12.139257026697596,126.13943325256436,190.9887972834101,0.7220613109551364,14.80064882690521,14.80064882690521,True,0,0.001,96.75415659998544,0.1364989457474578,0.07573303577610466,0.10035792130388711,0.12865817480321443,0.5408935402120862,0.9512059061300187,1.5079005110831487,1.0000942945480347,1.3945172082810176,0.702787089631671,9,20,54,120,174,1.2676566969780696,0.7416264082704271,0.9877281796364558,0.1287882309229601,0.07578816413879394,0.10045319084255468,0.3844456374645233,0.37194570899009705,0.3701436221599579,0.12865817480321443,0.07573303577610466,0.10035792130388711,1.241632368451073,0.7507942869549706,1.0048236256554013,0.13166396664012045,0.0,1.269230604171753,0.7343799471855164,0.9963892102241516,0.11130739748477936,0.06440272927284241,0.08738008886575699,0.06673009741737099,0.033388486394892086,0.04909159372769425,1.5104808807373047,0.5226742029190063,0.9668449759483337,0.3844456374645233,0.37194570899009705,0.3701436221599579,14.80064882690521,9.574833947342023,12.139257026697596,0.06673009741737099,0.033388486394892086,0.04909159372769425,1.2430522441864014,0.7434041500091553,1.013543725013733,0.06817801533727975,1.2756725549697876,0.9999998807907104,0.6692563891410828,0.0,0.10079453631867671,0.017451300513122315,0.04746396075691793,0.19410447020767244,0.041411995052988176,0.09531940471592379
7,0.13277984155962866,0.07049972537774225,89.78080049771067,135.87886350189896,0.8598790999510432,9.48305154772814,107.73176710272368,165.64250672413255,0.7913652734543475,11.887735313326425,127.17709992614924,193.79445959973012,0.7138353852564382,14.488187228203895,14.488187228203895,True,0,0.001,96.72993830000632,0.13277984155962866,0.0730377411264837,0.09732829168902345,0.12531183708813928,0.5350557134264992,0.9484015788350787,1.5165426702726454,1.0001063165210542,1.4098331616038369,0.7063270384357089,9,20,63,140,203,1.272618141628447,0.7371242009458088,0.9872786326067788,0.12540197713034493,0.07308305338734672,0.0973979723240648,0.3844456374645233,0.37194570899009705,0.3701436221599579,0.12531183708813928,0.0730377411264837,0.09732829168902345,1.2465604191734678,0.7462779380026318,1.0044220183576857,0.12819801377398626,0.0,1.275525689125061,0.7286983132362366,0.9957759976387024,0.10920348763465881,0.0623871386051178,0.08525285869836807,0.06789816736491407,0.03474198987776599,0.05039929668247021,1.5225703716278076,0.5136293768882751,0.9638001918792725,0.3844456374645233,0.37194570899009705,0.3701436221599579,14.488187228203895,9.48305154772814,11.887735313326425,0.06789816736491407,0.03474198987776599,0.05039929668247021,1.2493047714233398,0.737704336643219,1.0129908323287964,0.06950012211581197,1.276715874671936,1.0000001192092896,0.6829928159713745,0.0,0.10337973791764418,0.0178445066127757,0.048574851813145165,0.19013258287634768,0.03950216446830974,0.09217047540280081
8,0.13005433406326034,0.07125632101991053,88.22889503744103,135.44763854928155,0.8607670636381427,9.339234270209825,107.41890530493185,166.18333403618774,0.7900006531541741,11.830316897257218,127.75803632063887,194.92341345451632,0.7104915573525497,14.499458304786613,14.499458304786613,False,1,0.001,96.5846343000012,0.13005433406326034,0.0713275853660332,0.09520042459502745,0.12277699303591535,0.5329644651640029,0.947127305042176,1.5199081829616001,1.0000858369327728,1.4339799784478686,0.7059242750917162,9,20,72,160,232,1.2745823292505174,0.7354178519476028,0.987041977189836,0.12288397369640214,0.07135662081695739,0.0952723642545087,0.3844456374645233,0.37194570899009705,0.3701436221599579,0.12277699303591535,0.0713275853660332,0.09520042459502745,1.2485110322634378,0.7445674867857071,1.00420380007653,0.12572324293709936,0.0,1.277284860610962,0.7278595566749573,0.994855523109436,0.1067066565155983,0.06080668419599533,0.08311200141906738,0.06869707949370091,0.034693954588175556,0.050852894683808936,1.5261423587799072,0.5122359395027161,0.9616216421127319,0.3844456374645233,0.37194570899009705,0.3701436221599579,14.499458304786613,9.339234270209825,11.830316897257218,0.06869707949370091,0.034693954588175556,0.050852894683808936,1.2510539293289185,0.736870527267456,1.0120755434036255,0.07042449974573076,1.270861029624939,1.0,0.6740503907203674,0.0,0.1048415229398075,0.017771490423538674,0.048901244092030165,0.18670299664350187,0.03842837602664589,0.09001067510802671
9,0.1274184785738942,0.06932139531663375,84.81792021942165,131.3939869579528,0.8689762308712201,9.031328339196204,104.95080671839406,163.06548962493795,0.7978065297194334,11.62115198229202,125.90972281363618,192.4615558435937,0.7177582855041014,14.36373698140102,14.36373698140102,True,1,0.001,96.83167779998621,0.1274184785738942,0.06999436478491462,0.09327800794722932,0.12029493950041277,0.5340858262209666,0.9470781519299462,1.518835973739624,1.0001045488175893,1.43466241586776,0.7092548691091083,9,20,81,180,261,1.273565917923337,0.7369034156912849,0.9865912326744625,0.12041364993367876,0.07001841609321889,0.093338570513186,0.3844456374645233,0.37194570899009705,0.3701436221599579,0.12029493950041277,0.06999436478491462,0.09327800794722932,1.247502066975548,0.746064445518312,1.003734894309725,0.12320016610569187,0.0,1.2755577564239502,0.7279104590415955,0.9965316653251648,0.10393606126308441,0.059312209486961365,0.08120022714138031,0.06716485790193788,0.03290523294364607,0.049172634007111006,1.5224287509918213,0.5124459862709045,0.965125322341919,0.3844456374645233,0.37194570899009705,0.3701436221599579,14.36373698140102,9.031328339196204,11.62115198229202,0.06716485790193788,0.03290523294364607,0.049172634007111006,1.2493350505828857,0.7369061708450317,1.0137587785720825,0.06898426838084973,1.3119287490844727,1.0,0.6653765439987183,0.0,0.10225371072619033,0.016862154549280577,0.04745775424651421,0.18291123746670365,0.037740959864356174,0.08816022978687234
10,0.12590249657542224,0.06785735001946969,83.72357440818607,128.79496515669783,0.8741083636190083,8.81032986828103,103.55199496103732,160.89536075143923,0.8031524325935657,11.286674936717997,124.2036871419609,190.45323744090172,0.7236178849573691,13.952227551265686,13.952227551265686,True,0,0.001,96.94175369999721,0.12590249657542224,0.06955826704492837,0.09232394404388501,0.11880256525196489,0.5375086013759885,0.9493507056009202,1.5131406403723218,1.0000821519465672,1.439145793233599,0.7025856551669892,9,20,90,200,290,1.2698445183890206,0.7405653737840199,0.9867790437880016,0.11893828709920247,0.06957099063410646,0.09239916797904742,0.3844456374645233,0.37194570899009705,0.3701436221599579,0.11880256525196489,0.06955826704492837,0.09232394404388501,1.2438051643825712,0.7497435847918192,1.0038856157234737,0.12167032285416056,0.0,1.271186113357544,0.7333880662918091,0.9954257607460022,0.1007685586810112,0.05813661590218544,0.07890868186950684,0.06586075986573803,0.03208339052117691,0.04821934066701387,1.5144429206848145,0.5210239887237549,0.9645330905914307,0.3844456374645233,0.37194570899009705,0.3701436221599579,13.952227551265686,8.81032986828103,11.286674936717997,0.06586075986573803,0.03208339052117691,0.04821934066701387,1.2449958324432373,0.7424171566963196,1.0125869512557983,0.06767386439992712,1.3145265579223633,1.0,0.6808707118034363,0.0,0.09974236152958948,0.016716216101125492,0.046509149679835986,0.18007938830820702,0.037697318770252036,0.08743231406356695
