node_index,site_weight,ema_node_loss
0,1.140528678894043,0.15846063196659088
1,0.911865770816803,0.1266910880804062
2,1.1410695314407349,0.15853577852249146
3,1.1756514310836792,0.16334044933319092
4,1.1316256523132324,0.1572236716747284
5,1.2395461797714233,0.1722177416086197
6,1.0611774921417236,0.14743587374687195
7,1.1353954076766968,0.15774743258953094
8,1.1120251417160034,0.15450045466423035
9,1.0500366687774658,0.14588801562786102
10,1.0703918933868408,0.14871609210968018
11,1.1773042678833008,0.1635700911283493
12,1.1094369888305664,0.15414085984230042
13,1.1370787620544434,0.15798130631446838
14,1.0610592365264893,0.14741945266723633
15,0.9527531862258911,0.13237182796001434
16,0.9709928631782532,0.13490597903728485
17,0.9738940596580505,0.13530905544757843
18,1.0130501985549927,0.1407492607831955
19,0.9238249063491821,0.12835264205932617
20,0.9499728679656982,0.13198554515838623
21,1.2921645641326904,0.17952832579612732
22,1.2017621994018555,0.1669681817293167
23,1.0446362495422363,0.1451377123594284
24,1.1318773031234741,0.15725864470005035
25,1.1795603036880493,0.1638835221529007
26,1.1692594289779663,0.16245236992835999
27,1.0880223512649536,0.15116560459136963
28,1.2446156740188599,0.1729220747947693
29,1.0516982078552246,0.1461188644170761
30,1.130125880241394,0.15701529383659363
31,1.1102335453033447,0.15425154566764832
32,1.1457219123840332,0.15918214619159698
33,1.1025956869125366,0.15319035947322845
34,1.1001144647598267,0.15284563601016998
35,1.0830658674240112,0.15047696232795715
36,1.0489684343338013,0.1457396000623703
37,1.0575366020202637,0.1469300240278244
38,1.1159316301345825,0.15504319965839386
39,1.0460314750671387,0.14533154666423798
40,1.0524920225143433,0.14622916281223297
41,0.9856322407722473,0.1369399130344391
42,0.8786638975143433,0.12207815051078796
43,0.978958785533905,0.1360127329826355
44,1.1587170362472534,0.16098764538764954
45,1.0654600858688354,0.14803089201450348
46,1.077662467956543,0.1497262418270111
47,1.0130923986434937,0.14075511693954468
48,1.0856961011886597,0.15084239840507507
49,1.1108630895614624,0.154339000582695
50,1.0751299858093262,0.14937438070774078
51,1.092105507850647,0.1517328917980194
52,0.9907047152519226,0.1376446634531021
53,0.9920700192451477,0.1378343552350998
54,0.9934951663017273,0.13803236186504364
55,0.9866409301757812,0.13708005845546722
56,0.9599577188491821,0.13337279856204987
57,1.0468581914901733,0.14544640481472015
58,1.0143963098526,0.14093628525733948
59,1.1109809875488281,0.15435539186000824
60,1.080070972442627,0.15006086230278015
61,1.0590026378631592,0.1471337229013443
62,1.019072413444519,0.14158596098423004
63,0.9143549799919128,0.1270369291305542
64,0.8977879881858826,0.12473517656326294
65,0.9384912848472595,0.13039033114910126
66,0.927115261554718,0.12880979478359222
67,0.9690870046615601,0.13464118540287018
68,1.2321311235427856,0.17118752002716064
69,1.1549402475357056,0.16046291589736938
70,1.0104904174804688,0.14039361476898193
71,1.080725908279419,0.15015186369419098
72,1.0045599937438965,0.13956966996192932
73,1.031167984008789,0.1432664692401886
74,1.043278694152832,0.14494909346103668
75,0.9357362985610962,0.1300075650215149
76,0.9899715185165405,0.13754279911518097
77,0.9263197779655457,0.12869927287101746
78,0.9889259338378906,0.13739752769470215
79,1.041871428489685,0.1447535753250122
80,1.0282460451126099,0.1428605169057846
81,0.9397315979003906,0.1305626630783081
82,0.9628235697746277,0.13377097249031067
83,0.9263879656791687,0.12870875000953674
84,0.8838264346122742,0.12279541045427322
85,0.936628520488739,0.1301315277814865
86,0.8688330054283142,0.1207122802734375
87,1.0356920957565308,0.14389504492282867
88,0.9466834664344788,0.13152852654457092
89,0.9046773910522461,0.12569236755371094
90,0.9379870891571045,0.13032028079032898
91,0.7531924843788147,0.10464563965797424
92,0.7938204407691956,0.11029033362865448
93,0.7027769088745117,0.09764109551906586
94,1.0041248798370361,0.13950921595096588
95,0.8111627697944641,0.11269980669021606
96,0.7576595544815063,0.1052662804722786
97,0.9735097289085388,0.13525566458702087
98,0.7867098450660706,0.10930240899324417
99,0.8000398278236389,0.11115442961454391
100,0.9439703226089478,0.13115157186985016
101,0.9425187706947327,0.13094989955425262
102,0.9406394958496094,0.13068880140781403
103,0.9884234666824341,0.13732771575450897
104,0.9795311689376831,0.13609226047992706
105,0.9459817409515381,0.13143102824687958
106,0.954530656337738,0.13261878490447998
107,1.0203857421875,0.1417684406042099
108,0.8993728756904602,0.12495537847280502
109,0.9115545153617859,0.12664784491062164
110,0.9750142693519592,0.13546469807624817
111,0.8813365697860718,0.12244947999715805
112,0.9022446274757385,0.1253543645143509
113,0.983415424823761,0.13663192093372345
114,0.7543811202049255,0.10481078177690506
115,0.7871063947677612,0.10935750603675842
116,0.8280461430549622,0.11504551768302917
117,1.2670272588729858,0.17603585124015808
118,1.0108554363250732,0.1404443234205246
119,0.7996973395347595,0.11110684275627136
120,0.8600776791572571,0.11949585378170013
121,0.8310214281082153,0.1154588907957077
122,1.024816870689392,0.14238408207893372
123,0.7491558194160461,0.1040847972035408
124,0.9004375338554382,0.12510329484939575
125,0.8986255526542664,0.12485154718160629
126,0.9644900560379028,0.13400250673294067
127,0.9037047624588013,0.12555722892284393
128,0.9678779244422913,0.13447320461273193
129,0.9240264296531677,0.1283806413412094
130,0.9458869099617004,0.13141785562038422
131,0.903862714767456,0.12557917833328247
132,0.9966970682144165,0.13847722113132477
133,0.9614899158477783,0.13358567655086517
