epoch,train_loss,val_loss,val_MAE_H3,val_RMSE_H3,val_R2_H3,val_Score_H3,val_MAE_H6,val_RMSE_H6,val_R2_H6,val_Score_H6,val_MAE_H10,val_RMSE_H10,val_R2_H10,val_Score_H10,val_score_primary,is_best_epoch,bad_epochs,learning_rate,epoch_time_sec,total_loss,granularity_loss_h3,granularity_loss_h6,granularity_loss_h10,granularity_weight_h3,granularity_weight_h6,granularity_weight_h10,site_weight_mean,site_weight_max,site_weight_min,skipped_train_batches_epoch,skipped_val_batches_epoch,skipped_train_batches_total,skipped_val_batches_total,skipped_batches_total_run,val_official_score_h10,val_official_score_h3,val_official_score_h6
1,0.7759093181653456,0.752439022064209,120.97229342990451,133.4168319211187,-6.66453070499482,16.30790276819207,105.05981402025155,120.07087421008144,-4.639740528752336,14.521377584837943,96.65067082014768,112.41346008742407,-3.761594491653292,13.356164107489688,13.356164107489688,True,0,0.001,2.554171900032088,0.7759093181653456,,,,,,,,,,0,0,0,0,0,13.356164107489688,16.30790276819207,14.521377584837943
