horizon,MAE,RMSE,R2,SMAPE,MAPE,official_align_score,score,Score,valid_target_count,total_target_count,valid_target_ratio,num_valid_points,score_compute_unit,score_lower_is_better,physical_clip_applied
3,87.209,122.981,0.913,0.637,0.622,8.686,8.686,8.686,1256027,2051808,0.612,1256027,MW_after_kW_to_MW_conversion,True,True
6,100.729,144.487,0.880,0.640,0.820,10.274,10.274,10.274,2512061,4103616,0.612,2512061,MW_after_kW_to_MW_conversion,True,True
10,115.024,165.844,0.842,0.643,1.136,12.020,12.020,12.020,4186848,6839360,0.612,4186848,MW_after_kW_to_MW_conversion,True,True
