valid_target_count,MAE_H10,MAE_H3,MAE_H6,R2_H10,R2_H3,R2_H6,RMSE_H10,RMSE_H3,RMSE_H6,Score_H10,Score_H3,Score_H6,TurbID,node_index
29,27.669,35.172,34.300,-0.874,-3.923,-3.163,32.471,38.225,37.204,0.030,0.036,0.036,1,0
30,52.221,72.170,72.511,-1.787,-8.427,-7.415,62.168,76.187,76.387,0.057,0.074,0.074,2,1
30,37.216,22.370,23.450,-0.954,-0.238,-0.083,47.261,28.811,29.199,0.042,0.025,0.026,3,2
30,42.686,13.611,18.639,-1.420,-0.906,-0.050,55.021,17.656,26.481,0.049,0.016,0.022,4,3
30,56.605,38.054,41.334,-5.082,-6.526,-9.040,64.213,41.641,45.058,0.060,0.040,0.043,5,4
30,62.818,33.854,47.032,-5.148,-4.509,-3.953,68.997,37.752,51.231,0.066,0.035,0.049,6,5
30,95.119,58.744,71.683,-6.064,-3.885,-4.665,102.826,66.269,77.336,0.099,0.062,0.074,7,6
30,90.865,66.393,75.567,-13.010,-24.386,-24.794,95.883,68.949,78.036,0.093,0.068,0.077,8,7
