epoch,train_loss,val_loss,val_MAE_H3,val_RMSE_H3,val_R2_H3,val_Score_H3,val_MAE_H6,val_RMSE_H6,val_R2_H6,val_Score_H6,val_MAE_H10,val_RMSE_H10,val_R2_H10,val_Score_H10,val_score_primary,is_best_epoch,bad_epochs,learning_rate,epoch_time_sec,total_loss,granularity_loss_h3,granularity_loss_h6,granularity_loss_h10,granularity_weight_h3,granularity_weight_h6,granularity_weight_h10,site_weight_mean,site_weight_max,site_weight_min,skipped_train_batches_epoch,skipped_val_batches_epoch,skipped_train_batches_total,skipped_val_batches_total,skipped_batches_total_run,val_official_score_h10,val_official_score_h3,val_official_score_h6
1,0.7759093168106946,0.752439022064209,120.97228919135199,133.4168285670928,-6.664530319630641,16.307902188024183,105.05981142301086,120.07087202382539,-4.639740323375023,14.52137720799666,96.65066927495386,112.41345880283492,-3.7615943828283775,13.356163890489817,13.356163890489817,True,0,0.001,1.867625999962911,0.7759093168106946,,,,,,,,,,0,0,0,0,0,13.356163890489817,16.307902188024183,14.52137720799666
2,0.565770688382062,0.5035127401351929,77.2202885945638,95.03132312881966,-2.888641196770053,10.450172248541039,67.4925537109375,84.09665731045371,-1.7665673402395927,9.509819410043637,63.23841825718618,78.79115792531398,-1.339218240913051,8.93759326478152,8.93759326478152,True,0,0.001,1.2153793000616133,0.565770688382062,,,,,,,,,,0,0,0,0,0,8.93759326478152,10.450172248541039,9.509819410043637
3,0.49583016335964203,0.43703901767730713,68.63135698106554,84.59887666065323,-2.0817223881858444,9.30751967953522,58.752113721049426,74.11851942497148,-1.1490041244162894,8.320393261696916,54.28354229504549,68.8025485819656,-0.7837123826374985,7.757650070283339,7.757650070283339,True,0,0.001,2.092231099959463,0.49583016335964203,,,,,,,,,,0,0,0,0,0,7.757650070283339,9.30751967953522,8.320393261696916
4,0.4462423568422144,0.3699280023574829,53.71017540825738,67.8420503195641,-0.9818110707941996,7.347471598257935,48.59682166999114,60.22145365238597,-0.4186858832306608,6.974937025377152,45.3194950924644,56.64151806415529,-0.20888654775156335,6.5663946723194035,6.5663946723194035,True,0,0.001,1.971192799974233,0.4462423568422144,,,,,,,,,,0,0,0,0,0,6.5663946723194035,7.347471598257935,6.974937025377152
