batch,layer,macro_attn_entropy,fine_attn_entropy,fusion_gate_mean,fusion_gate_std,macro_prompt_norm_mean,h_fine_spatial_delta_norm,h_coarse_spatial_delta_norm
0,,1.165841817855835,2.483283519744873,0.5127512812614441,0.039840519428253174,,,
0,0,1.165841817855835,2.483283519744873,0.5127512812614441,0.039840519428253174,4.017796516418457,2.314100503921509,2.7760097980499268
