epoch,raw_loss_h3,ema_loss_h3,initial_loss_h3,difficulty_level_h3,relative_training_rate_h3,granularity_loss_h3,granularity_weight_h3,weighted_contribution_h3,raw_loss_h6,ema_loss_h6,initial_loss_h6,difficulty_level_h6,relative_training_rate_h6,granularity_loss_h6,granularity_weight_h6,weighted_contribution_h6,raw_loss_h10,ema_loss_h10,initial_loss_h10,difficulty_level_h10,relative_training_rate_h10,granularity_loss_h10,granularity_weight_h10,weighted_contribution_h10,site_weight_mean,site_weight_min,site_weight_max,total_loss
1,0.3312097422101281,0.5904785245656967,0.5666797757148743,0.9855466674674641,1.0994192903692073,0.3312097422101281,1.0844910686666316,0.3586711786483115,0.34456426243890415,0.5978359254923734,0.6413729786872864,0.9994543221863833,0.9851001446897333,0.34456426243890415,0.9853018170053308,0.339727426627038,0.361310062083331,0.6043714352629401,0.7008970975875854,1.0149990238926627,0.9154805947433818,0.361310062083331,0.9302071007815275,0.33778669341298573,0.9999999864534899,0.8893504467877474,1.249196789481423,0.41995149986310437
