horizon,MAE,RMSE,R2,SMAPE,MAPE,official_align_score,score,Score,num_valid_points
3,58.50497823365977,72.34219698553959,-1.0719255438524495,0.0666270736905085,0.06360801011898987,7830.158365885417,7830.158365885417,7830.158365885417,71.0
6,68.83604591209571,83.15701988095825,-1.499929750010471,0.07790144260471885,0.07390243318378568,9217.983072916666,9217.983072916666,9217.983072916666,143.0
10,86.91784514742416,101.28418262429355,-2.1553496315505885,0.09733226762833182,0.09151217506605691,11643.1318359375,11643.1318359375,11643.1318359375,239.0
