variant,display_name,trainable,canonical_reference,metrics_source,horizon,MAE,RMSE,R2,SMAPE,MAPE,official_align_score,score,Score,valid_target_count,total_target_count,valid_target_ratio,num_valid_points,score_compute_unit,score_lower_is_better,physical_clip_applied
P5,Bi-Diffusion + Full-History Cross-Attn + H96 + C2,True,,D:\PaperProject\GyxPaper2\custom_models\results\st_mgprompt_precision\precision_ablation_fixed_dual_seed2026\P5\STMGPrompt_ComponentAblation\metrics_eval_h10.json,10,132.85122251480033,189.25930456969533,0.7945670519969372,0.6854781650397506,1.2949795715406798,13.674118282368314,13.674118282368314,13.674118282368314,4186848,6839360,0.6121695597248865,4186848,MW_after_kW_to_MW_conversion,True,True
P5,Bi-Diffusion + Full-History Cross-Attn + H96 + C2,True,,D:\PaperProject\GyxPaper2\custom_models\results\st_mgprompt_precision\precision_ablation_fixed_dual_seed2026\P5\STMGPrompt_ComponentAblation\metrics_eval_h3.json,3,119.97267235007571,165.22583407084377,0.8434303197728789,0.7438787808990467,0.9207993512113608,11.649298637933581,11.649298637933581,11.649298637933581,1256027,2051808,0.6121562056488716,1256027,MW_after_kW_to_MW_conversion,True,True
P5,Bi-Diffusion + Full-History Cross-Attn + H96 + C2,True,,D:\PaperProject\GyxPaper2\custom_models\results\st_mgprompt_precision\precision_ablation_fixed_dual_seed2026\P5\STMGPrompt_ComponentAblation\metrics_eval_h6.json,6,125.2945761556959,175.783024389167,0.8227828194060685,0.7091319007284579,1.063691187263553,12.537573634591588,12.537573634591588,12.537573634591588,2512061,4103616,0.6121579114615012,2512061,MW_after_kW_to_MW_conversion,True,True
