epoch,train_loss,val_loss,val_MAE_H3,val_RMSE_H3,val_R2_H3,val_Score_H3,val_MAE_H6,val_RMSE_H6,val_R2_H6,val_Score_H6,val_MAE_H10,val_RMSE_H10,val_R2_H10,val_Score_H10,val_score_primary,is_best_epoch,bad_epochs,learning_rate,epoch_time_sec,total_loss,granularity_loss_h3,granularity_loss_h6,granularity_loss_h10,granularity_weight_h3,granularity_weight_h6,granularity_weight_h10,site_weight_mean,site_weight_max,site_weight_min,skipped_train_batches_epoch,skipped_val_batches_epoch,skipped_train_batches_total,skipped_val_batches_total,skipped_batches_total_run,difficulty_level_h10,difficulty_level_h3,difficulty_level_h6,ema_loss_h10,ema_loss_h3,ema_loss_h6,initial_loss_h10,initial_loss_h3,initial_loss_h6,raw_loss_h10,raw_loss_h3,raw_loss_h6,relative_training_rate_h10,relative_training_rate_h3,relative_training_rate_h6,site_loss,skipped_all_invalid_batch,val_difficulty_level_h10,val_difficulty_level_h3,val_difficulty_level_h6,val_ema_loss_h10,val_ema_loss_h3,val_ema_loss_h6,val_granularity_loss_h10,val_granularity_loss_h3,val_granularity_loss_h6,val_granularity_weight_h10,val_granularity_weight_h3,val_granularity_weight_h6,val_initial_loss_h10,val_initial_loss_h3,val_initial_loss_h6,val_official_score_h10,val_official_score_h3,val_official_score_h6,val_raw_loss_h10,val_raw_loss_h3,val_raw_loss_h6,val_relative_training_rate_h10,val_relative_training_rate_h3,val_relative_training_rate_h6,val_site_loss,val_site_weight_max,val_site_weight_mean,val_site_weight_min,val_skipped_all_invalid_batch,val_weighted_contribution_h10,val_weighted_contribution_h3,val_weighted_contribution_h6,weighted_contribution_h10,weighted_contribution_h3,weighted_contribution_h6
1,0.523314599625089,0.7756538391113281,156.79817877875433,163.1442446119621,-10.46061268263401,21.077134503138815,151.3944143741689,158.83523829045163,-8.869098785159485,20.542638925986278,141.6741629169963,150.06770315126377,-7.485750276908542,19.24345982631332,19.24345982631332,True,0,0.001,0.673787200001243,0.523314599625089,0.4237313802269372,0.4326140494509177,0.4405676590448076,1.0235464410348372,1.051823003725572,0.9246305254372683,1.0,1.1799747781320051,0.8879273940216411,0,0,0,0,0,1.0014669651334935,0.9998081624507904,0.9987248642878099,0.6575462140820243,0.6576167846267874,0.655982409011234,0.47224166989326477,0.4251965582370758,0.4127727746963501,0.4405676590448076,0.4237313802269372,0.4326140494509177,0.9231568981300701,1.023584314367988,1.0532588091763584,0.452404510229826,0.0,1.0421249866485596,0.9504120945930481,1.0074628591537476,0.4696075916290283,0.42827948927879333,0.4539879858493805,0.5936169624328613,0.6936061382293701,0.6574947237968445,1.002341866493225,0.925922691822052,1.0717353820800781,0.47224166989326477,0.4251965582370758,0.4127727746963501,19.24345982631332,21.077134503138815,20.542638925986278,0.5936169624328613,0.6936061382293701,0.6574947237968445,0.9618716835975647,0.9742801785469055,1.0638481378555298,0.6417807936668396,1.327600121498108,1.0,0.8171824216842651,0.0,0.5950071341069929,0.6422256625736367,0.7046603590240466,0.4138334684366697,0.4288688497755837,0.45579879737605605
