horizon,MAE,RMSE,R2,SMAPE,MAPE,official_align_score,score,Score,valid_target_count,total_target_count,valid_target_ratio,num_valid_points,score_compute_unit,score_lower_is_better,physical_clip_applied
3,51.840,59.526,-0.403,0.059,0.057,7.112,7.112,7.112,71,72,0.986,71,MW_after_kW_to_MW_conversion,True,True
6,63.364,72.603,-0.906,0.072,0.069,8.720,8.720,8.720,143,144,0.993,143,MW_after_kW_to_MW_conversion,True,True
10,80.124,91.142,-1.555,0.090,0.085,11.115,11.115,11.115,239,240,0.996,239,MW_after_kW_to_MW_conversion,True,True
