epoch,train_loss,val_loss,val_MAE_H3,val_RMSE_H3,val_R2_H3,val_Score_H3,val_MAE_H6,val_RMSE_H6,val_R2_H6,val_Score_H6,val_MAE_H10,val_RMSE_H10,val_R2_H10,val_Score_H10,val_score_primary,is_best_epoch,bad_epochs,learning_rate,epoch_time_sec,total_loss,granularity_loss_h3,granularity_loss_h6,granularity_loss_h10,granularity_weight_h3,granularity_weight_h6,granularity_weight_h10,site_weight_mean,site_weight_max,site_weight_min,skipped_train_batches_epoch,skipped_val_batches_epoch,skipped_train_batches_total,skipped_val_batches_total,skipped_batches_total_run,difficulty_level_h10,difficulty_level_h3,difficulty_level_h6,ema_loss_h10,ema_loss_h3,ema_loss_h6,granularity_weight_clip_high_fraction,granularity_weight_clip_low_fraction,granularity_weight_preclip_h10,granularity_weight_preclip_h3,granularity_weight_preclip_h6,initial_loss_h10,initial_loss_h3,initial_loss_h6,raw_loss_h10,raw_loss_h3,raw_loss_h6,relative_training_rate_h10,relative_training_rate_h3,relative_training_rate_h6,site_loss,site_weight_clip_high_fraction,site_weight_clip_low_fraction,skipped_all_invalid_batch,val_difficulty_level_h10,val_difficulty_level_h3,val_difficulty_level_h6,val_ema_loss_h10,val_ema_loss_h3,val_ema_loss_h6,val_granularity_loss_h10,val_granularity_loss_h3,val_granularity_loss_h6,val_granularity_weight_clip_high_fraction,val_granularity_weight_clip_low_fraction,val_granularity_weight_h10,val_granularity_weight_h3,val_granularity_weight_h6,val_granularity_weight_preclip_h10,val_granularity_weight_preclip_h3,val_granularity_weight_preclip_h6,val_initial_loss_h10,val_initial_loss_h3,val_initial_loss_h6,val_official_score_h10,val_official_score_h3,val_official_score_h6,val_raw_loss_h10,val_raw_loss_h3,val_raw_loss_h6,val_relative_training_rate_h10,val_relative_training_rate_h3,val_relative_training_rate_h6,val_site_loss,val_site_weight_clip_high_fraction,val_site_weight_clip_low_fraction,val_site_weight_max,val_site_weight_mean,val_site_weight_min,val_skipped_all_invalid_batch,val_valid_horizon_count,val_valid_node_count,val_weighted_contribution_h10,val_weighted_contribution_h3,val_weighted_contribution_h6,valid_horizon_count,valid_node_count,weighted_contribution_h10,weighted_contribution_h3,weighted_contribution_h6
1,0.2625984014435248,0.3325718343257904,111.98409695095486,121.40718769259752,-5.346775243199281,15.179541951328568,100.87947807582557,111.96972769515463,-3.904390272025366,13.942728962837151,89.20857695889373,102.53250540362711,-2.961310773324751,12.43861616321968,12.43861616321968,True,0,0.001,1.6268245999999635,0.2625984014435248,0.2705071179026907,0.2671024687588215,0.2734403759241104,1.0103118202903054,1.0103651881217957,1.0103909427469426,1.0,1.0,1.0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0103909427469426,1.0103118202903054,1.0103651881217957,1.0,1.0,1.0,0.2734403759241104,0.2705071179026907,0.2671024687588215,1.0,1.0,1.0,0.27429117634892464,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.290652334690094,0.4033772051334381,0.34575432538986206,0.0,0.0,1.0219082832336426,1.0217018127441406,1.0218321084976196,1.0219082832336426,1.0217018127441406,1.0218321084976196,1.0,1.0,1.0,12.43861616321968,15.179541951328568,13.942728962837151,0.290652334690094,0.4033772051334381,0.34575432538986206,1.0,1.0,1.0,0.2967941462993622,0.0,0.0,1.0,1.0,1.0,0.0,3.0,8.0,0.29702002836100405,0.4121312217044988,0.3533028713352948,3.0,8.0,0.276054682338397,0.27299654937883094,0.2695954997721907
