epoch,raw_loss_h3,ema_loss_h3,initial_loss_h3,difficulty_level_h3,relative_training_rate_h3,granularity_loss_h3,granularity_weight_h3,weighted_contribution_h3,raw_loss_h6,ema_loss_h6,initial_loss_h6,difficulty_level_h6,relative_training_rate_h6,granularity_loss_h6,granularity_weight_h6,weighted_contribution_h6,raw_loss_h10,ema_loss_h10,initial_loss_h10,difficulty_level_h10,relative_training_rate_h10,granularity_loss_h10,granularity_weight_h10,weighted_contribution_h10,site_weight_mean,site_weight_min,site_weight_max,total_loss
1,0.33007727935910225,0.5635503422130238,0.25724202394485474,0.9884511963887648,1.1337424245747654,0.33007727935910225,1.1215550682761453,0.3665608149485966,0.34258120642466977,0.5716628201983192,0.2967054843902588,1.0034784132784063,0.9979023283178156,0.34258120642466977,1.0020884356715463,0.3423270667306114,0.3564394427971406,0.5736301595514471,0.3425435721874237,1.008070390332829,0.8683552552353252,0.3564394427971406,0.8763564797964963,0.31862972226220143,1.0000000298023224,0.8774837959896434,1.2495867230675437,0.41666155748746614
