epoch,train_loss,val_loss,total_loss,granularity_loss_h3,granularity_loss_h6,granularity_loss_h10,granularity_weight_h3,granularity_weight_h6,granularity_weight_h10,site_weight_mean,site_weight_max,site_weight_min,skipped_train_batches,skipped_val_batches,skipped_all_invalid_batches,site_loss,skipped_all_invalid_batch,val_granularity_loss_h10,val_granularity_loss_h3,val_granularity_loss_h6,val_granularity_weight_h10,val_granularity_weight_h3,val_granularity_weight_h6,val_site_loss,val_site_weight_max,val_site_weight_mean,val_site_weight_min,val_skipped_all_invalid_batch
1,0.43306406384164636,0.510689377784729,0.43306406384164636,0.35237232578749006,0.3595838023518974,0.3763009516352957,1.0101518847725608,1.0100878964770923,1.010077265175906,1.0000000027093021,1.185973351651972,0.8977569856426932,0,0,0,0.38654330880804494,0.0,0.38904130458831787,0.4817466735839844,0.44077733159065247,1.0213412046432495,1.0215100049972534,1.0213587284088135,0.42659270763397217,1.3602575063705444,1.0,0.8485381007194519,0.0
