horizon,volatility_group,MAE,RMSE,R2,SMAPE,MAPE,official_align_score,score,Score,valid_target_count,total_target_count,valid_target_ratio,num_valid_points,score_compute_unit,score_lower_is_better,physical_clip_applied,gate_mean
3,low,37.268,46.447,0.136,0.041,0.040,5.131,5.131,5.131,24,24,1.000,24,MW_after_kW_to_MW_conversion,True,False,0.593
6,low,56.770,69.543,-0.741,0.063,0.060,8.024,8.024,8.024,48,48,1.000,48,MW_after_kW_to_MW_conversion,True,False,0.593
10,low,79.565,92.930,-1.746,0.088,0.083,11.234,11.234,11.234,80,80,1.000,80,MW_after_kW_to_MW_conversion,True,False,0.593
3,medium,36.536,45.657,0.201,0.041,0.040,5.174,5.174,5.174,24,24,1.000,24,MW_after_kW_to_MW_conversion,True,False,0.604
6,medium,52.351,64.424,-0.509,0.059,0.056,7.426,7.426,7.426,48,48,1.000,48,MW_after_kW_to_MW_conversion,True,False,0.604
10,medium,73.371,86.656,-1.333,0.081,0.077,10.391,10.391,10.391,80,80,1.000,80,MW_after_kW_to_MW_conversion,True,False,0.604
3,high,31.987,39.937,0.322,0.036,0.035,4.579,4.579,4.579,23,24,0.958,23,MW_after_kW_to_MW_conversion,True,False,0.606
6,high,46.369,58.379,-0.295,0.052,0.050,6.560,6.560,6.560,47,48,0.979,47,MW_after_kW_to_MW_conversion,True,False,0.606
10,high,66.912,81.034,-1.022,0.075,0.071,9.483,9.483,9.483,79,80,0.988,79,MW_after_kW_to_MW_conversion,True,False,0.606
