epoch,train_loss,val_loss,val_MAE_H3,val_RMSE_H3,val_R2_H3,val_Score_H3,val_MAE_H6,val_RMSE_H6,val_R2_H6,val_Score_H6,val_MAE_H10,val_RMSE_H10,val_R2_H10,val_Score_H10,val_score_primary,is_best_epoch,bad_epochs,learning_rate,epoch_time_sec,total_loss,granularity_loss_h3,granularity_loss_h6,granularity_loss_h10,granularity_weight_h3,granularity_weight_h6,granularity_weight_h10,site_weight_mean,site_weight_max,site_weight_min,skipped_train_batches_epoch,skipped_val_batches_epoch,skipped_train_batches_total,skipped_val_batches_total,skipped_batches_total_run,val_official_score_h10,val_official_score_h3,val_official_score_h6
1,0.6521432304924185,0.6825454831123352,110.73940870496962,121.71122463053904,-5.378603182539048,15.039109009043557,98.57974870830563,111.4368431282215,-3.8578195615674247,13.674729231986563,86.68069316365045,101.41936990354368,-2.8757663875500126,12.11551987099586,12.11551987099586,True,0,0.001,1.9135382000822574,0.6521432304924185,,,,,,,,,,0,0,0,0,0,12.11551987099586,15.039109009043557,13.674729231986563
