epoch,raw_loss_h3,ema_loss_h3,initial_loss_h3,difficulty_level_h3,relative_training_rate_h3,granularity_loss_h3,granularity_weight_h3,weighted_contribution_h3,raw_loss_h6,ema_loss_h6,initial_loss_h6,difficulty_level_h6,relative_training_rate_h6,granularity_loss_h6,granularity_weight_h6,weighted_contribution_h6,raw_loss_h10,ema_loss_h10,initial_loss_h10,difficulty_level_h10,relative_training_rate_h10,granularity_loss_h10,granularity_weight_h10,weighted_contribution_h10,site_weight_mean,site_weight_min,site_weight_max,total_loss
1,0.37286384302106773,0.627971039576964,0.5455809235572815,1.0044945586811413,1.0858517397533765,0.37286384302106773,1.0905898321758618,0.40459565022803723,0.3680450635200197,0.6230154660615054,0.5971552729606628,0.9944523870944977,0.9821597662839022,0.3680450635200197,0.9764943204142831,0.360181198567158,0.3806454840708863,0.625793841752139,0.6334841251373291,1.0010529892011122,0.9319884126836603,0.3806454840708863,0.9329158663749695,0.3576857319272138,0.9999999918720939,0.8613144240596078,1.2420512275262312,0.4532696956937963
