backward_hop1_norm,backward_hop2_norm,batch,beta_graph,branch,diffusion_order,forward_hop1_norm,forward_hop2_norm,graph_delta_norm,graph_delta_ratio,hop1_node_cosine_similarity,hop2_node_cosine_similarity,input_node_cosine_similarity,output_node_cosine_similarity
3.94923996925354,3.944455146789551,0,0.06897301971912384,micro,2,3.952256917953491,3.9479141235351562,4.0231218338012695,1.0091644525527954,0.9975602030754089,0.9997259974479675,0.9751867055892944,0.9735273718833923
3.9292423725128174,3.9266128540039062,0,0.06521476060152054,macro,2,3.9315197467803955,3.9288575649261475,4.007917881011963,1.0023422241210938,0.998649537563324,0.9999600052833557,0.9590028524398804,0.9594945311546326
