batch,branch,input_node_cosine_similarity,hop1_node_cosine_similarity,hop2_node_cosine_similarity,output_node_cosine_similarity,graph_delta_ratio,beta_graph
0,micro,0.9751867055892944,0.9975602030754089,0.9997259974479675,0.9735273718833923,1.0091644525527954,0.06897301971912384
0,macro,0.9590028524398804,0.998649537563324,0.9999600052833557,0.9594945311546326,1.0023422241210938,0.06521476060152054
