epoch,train_loss,val_loss,val_MAE_H3,val_RMSE_H3,val_R2_H3,val_Score_H3,val_MAE_H6,val_RMSE_H6,val_R2_H6,val_Score_H6,val_MAE_H10,val_RMSE_H10,val_R2_H10,val_Score_H10,val_score_primary,is_best_epoch,bad_epochs,learning_rate,epoch_time_sec,total_loss,granularity_loss_h3,granularity_loss_h6,granularity_loss_h10,granularity_weight_h3,granularity_weight_h6,granularity_weight_h10,site_weight_mean,site_weight_max,site_weight_min,skipped_train_batches_epoch,skipped_val_batches_epoch,skipped_train_batches_total,skipped_val_batches_total,skipped_batches_total_run,difficulty_level_h10,difficulty_level_h3,difficulty_level_h6,ema_loss_h10,ema_loss_h3,ema_loss_h6,granularity_weight_clip_high_fraction,granularity_weight_clip_low_fraction,granularity_weight_preclip_h10,granularity_weight_preclip_h3,granularity_weight_preclip_h6,initial_loss_h10,initial_loss_h3,initial_loss_h6,raw_loss_h10,raw_loss_h3,raw_loss_h6,relative_training_rate_h10,relative_training_rate_h3,relative_training_rate_h6,site_loss,site_weight_clip_high_fraction,site_weight_clip_low_fraction,skipped_all_invalid_batch,val_difficulty_level_h10,val_difficulty_level_h3,val_difficulty_level_h6,val_ema_loss_h10,val_ema_loss_h3,val_ema_loss_h6,val_granularity_loss_h10,val_granularity_loss_h3,val_granularity_loss_h6,val_granularity_weight_clip_high_fraction,val_granularity_weight_clip_low_fraction,val_granularity_weight_h10,val_granularity_weight_h3,val_granularity_weight_h6,val_granularity_weight_preclip_h10,val_granularity_weight_preclip_h3,val_granularity_weight_preclip_h6,val_initial_loss_h10,val_initial_loss_h3,val_initial_loss_h6,val_official_score_h10,val_official_score_h3,val_official_score_h6,val_raw_loss_h10,val_raw_loss_h3,val_raw_loss_h6,val_relative_training_rate_h10,val_relative_training_rate_h3,val_relative_training_rate_h6,val_site_loss,val_site_weight_clip_high_fraction,val_site_weight_clip_low_fraction,val_site_weight_max,val_site_weight_mean,val_site_weight_min,val_skipped_all_invalid_batch,val_valid_horizon_count,val_valid_node_count,val_weighted_contribution_h10,val_weighted_contribution_h3,val_weighted_contribution_h6,valid_horizon_count,valid_node_count,weighted_contribution_h10,weighted_contribution_h3,weighted_contribution_h6
1,0.2727673412723975,0.28637662529945374,111.09510379367404,121.14664576401444,-5.319563893273903,15.071032581276365,99.71799377008533,111.48252371790947,-3.861803047434635,13.799824360653039,87.9017599242649,101.8022219110071,-2.905083186815257,12.26966421824924,12.26966421824924,True,0,0.001,1.3687350000000151,0.2727673412723975,0.2738070108673789,0.26830028607086703,0.2727673412723975,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2727673412723975,0.2738070108673789,0.26830028607086703,1.0,1.0,1.0,0.2736289883879098,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.28637662529945374,0.4008066952228546,0.34229370951652527,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.26966421824924,15.071032581276365,13.799824360653039,0.28637662529945374,0.4008066952228546,0.34229370951652527,1.0,1.0,1.0,0.2925741374492645,0.0,0.0,1.0,1.0,1.0,0.0,3.0,8.0,0.28637662529945374,0.4008066952228546,0.34229370951652527,3.0,8.0,0.2727673412723975,0.2738070108673789,0.26830028607086703
