batch,branch,input_node_cosine_similarity,hop1_node_cosine_similarity,hop2_node_cosine_similarity,output_node_cosine_similarity,graph_delta_ratio,beta_graph
0,micro,0.9824995994567871,0.9982491135597229,0.9998138546943665,0.9783324003219604,2.5681896209716797,0.059285711497068405
0,macro,0.9829949736595154,0.9994878172874451,0.9999855160713196,0.9804617166519165,3.6740050315856934,0.051276568323373795
