epoch,raw_loss_h3,ema_loss_h3,initial_loss_h3,difficulty_level_h3,relative_training_rate_h3,granularity_loss_h3,granularity_weight_h3,weighted_contribution_h3,raw_loss_h6,ema_loss_h6,initial_loss_h6,difficulty_level_h6,relative_training_rate_h6,granularity_loss_h6,granularity_weight_h6,weighted_contribution_h6,raw_loss_h10,ema_loss_h10,initial_loss_h10,difficulty_level_h10,relative_training_rate_h10,granularity_loss_h10,granularity_weight_h10,weighted_contribution_h10,site_weight_mean,site_weight_min,site_weight_max,total_loss
1,0.1460127202107718,0.18758547824053537,0.4220162332057953,0.858913813318525,0.8230705939588092,0.1460127202107718,0.6979603344485873,0.10904420077499616,0.16719079849145344,0.20768243113443965,0.40449753403663635,0.9935701483771915,0.9932669066247486,0.16719079849145344,0.9681141305537451,0.16263438495438332,0.19425954274123625,0.23125943286078318,0.3921632468700409,1.1474902573085966,1.1831562853994824,0.19425954274123625,1.3339255247797286,0.25139557800732026,1.0000504649820783,0.7081463024729774,1.3656158878689721,0.21564748773262615
2,0.0977853567798457,0.09821985122703371,0.4220162332057953,0.7882129845165071,0.7540141358262017,0.0977853567798457,0.5753212196486337,0.05677780402285136,0.12247721247517607,0.12291889240344366,0.40449753403663635,0.9893386542797089,0.9873801940963381,0.12247721247517607,0.9445001394975753,0.11560164793371441,0.1510978162554758,0.15152234623119945,0.3921632468700409,1.2194262646493457,1.255272382781619,0.1510978162554758,1.4801786292166936,0.22364477492620102,1.0000593809854417,0.6869100607576825,1.3621087959834508,0.16355218568905477
3,0.08896756885154396,0.08912099181186585,0.4220162332057953,0.7700980609371548,0.7363639326322646,0.08896756885154396,0.5495508873746509,0.04939227509525085,0.11383775860498967,0.11401671845288504,0.40449753403663635,0.9887006901559375,0.9863033660820553,0.11383775860498967,0.9362336805888585,0.10647185509152246,0.14256325607143697,0.1427345348255975,0.3921632468700409,1.2382077512286958,1.2740293218975975,0.14256325607143697,1.5142154057820638,0.21598820409252978,1.000086151985895,0.6919996678829193,1.3703543248630705,0.1533524260723165
4,0.08396293399365325,0.08407281965372108,0.4220162332057953,0.7592233998434884,0.72576852951731,0.08396293399365325,0.5358492805844262,0.045447302420151554,0.108725974461037,0.10886060262010211,0.40449753403663635,0.9874795348871321,0.9848134985991887,0.108725974461037,0.9289235134919485,0.10092078933552331,0.1375615778866978,0.13769573856677328,0.3921632468700409,1.250259584472293,1.2860737738155184,0.1375615778866978,1.5352271789596195,0.2112665447715832,1.000076272941771,0.6960250845977238,1.3639116548356556,0.14749079174583868
5,0.08095517787529806,0.08105619769720804,0.4220162332057953,0.7537941640331631,0.7204797185602643,0.08095517787529806,0.5293489765553248,0.043267348851820264,0.10549108946972201,0.10562207744944663,0.40449753403663635,0.986989248366583,0.9841897218000322,0.10549108946972201,0.9253698241142999,0.09753846938788004,0.1341214533629162,0.13428142886786235,0.3921632468700409,1.2561559995015463,1.2919647880962917,0.1341214533629162,1.5452811462538583,0.207334872164038,1.0000920204889208,0.6937061329682668,1.3829618635631742,0.14358629587860333
6,0.07739226715238186,0.07750228183964888,0.4220162332057953,0.746819160381953,0.7136873912243616,0.07739226715238186,0.521274536280405,0.04068163922760995,0.10172998821407414,0.10188870839774608,0.40449753403663635,0.986722556466148,0.9837519912492662,0.10172998821407414,0.921423017411005,0.09362203666350291,0.130142305418849,0.1303292982635044,0.3921632468700409,1.2634783449627105,1.2992719525382632,0.130142305418849,1.5573023926644098,0.20283040749722356,1.0000739912192027,0.700755418482281,1.3765573285874866,0.13899785578250884
7,0.07431675553874394,0.07438479725803648,0.4220162332057953,0.7408940272671836,0.7079237756274995,0.07431675553874394,0.5161713551907312,0.0386581157307084,0.09840456514873287,0.09850791258116563,0.40449753403663635,0.9866261541843414,0.9835129845710028,0.09840456514873287,0.91775976618131,0.09020647672746059,0.1264253443993983,0.12657902318806874,0.3921632468700409,1.2695073496727716,1.3052823237010411,0.1264253443993983,1.5660688161849976,0.19815776218269024,1.0000907032262711,0.7041760824975514,1.3906062160219466,0.13479456945012014
8,0.07193990364118198,0.07195808043082555,0.4220162332057953,0.738415911651793,0.7055103824252174,0.07193990364118198,0.5133863473222369,0.037202910886708566,0.09556378524875242,0.09562773897889115,0.40449753403663635,0.9865297243708656,0.9833550390743074,0.09556378524875242,0.9162776030245281,0.08743686479408731,0.1230743524308006,0.12318690394361814,0.3921632468700409,1.2721184248015993,1.3078887258257186,0.1230743524308006,1.5703359586851937,0.1934662441458988,1.0000931393532526,0.7062423487504323,1.4174803881418137,0.13111062436586335
9,0.07032652187236901,0.0703345267723004,0.4220162332057953,0.7389152407646179,0.705994379804248,0.07032652187236901,0.5130415812844322,0.03637328718188145,0.09334150454893922,0.0934059645625807,0.40449753403663635,0.9865914798918225,0.9834279412315006,0.09334150454893922,0.9169192299956367,0.08543608595136626,0.12018707320981083,0.12029139896233877,0.3921632468700409,1.2715684709094819,1.307342655318124,0.12018707320981083,1.570039119039263,0.18885320289630952,1.0000961263974508,0.7076650622345152,1.4292485140618825,0.1280342625187976
10,0.06972775953202441,0.06977853272997198,0.4220162332057953,0.7404850619179862,0.7075207707427796,0.06972775953202441,0.5146424378667559,0.03613653931625514,0.09240282356346909,0.09248796508070968,0.40449753403663635,0.9865779073465438,0.9834514623596555,0.09240282356346909,0.9177494582675753,0.08463879541600292,0.11887748812192253,0.11901820607128598,0.3921632468700409,1.2700676401456197,1.3058452271279835,0.11887748812192253,1.567608011904217,0.18661708812184938,1.0000851492087046,0.7048793832461039,1.4497737526893615,0.1266790755625282
