epoch,train_loss,val_loss,val_MAE_H3,val_RMSE_H3,val_R2_H3,val_Score_H3,val_MAE_H6,val_RMSE_H6,val_R2_H6,val_Score_H6,val_MAE_H10,val_RMSE_H10,val_R2_H10,val_Score_H10,val_score_primary,is_best_epoch,bad_epochs,learning_rate,epoch_time_sec,total_loss,granularity_loss_h3,granularity_loss_h6,granularity_loss_h10,granularity_weight_h3,granularity_weight_h6,granularity_weight_h10,site_weight_mean,site_weight_max,site_weight_min,skipped_train_batches_epoch,skipped_val_batches_epoch,skipped_train_batches_total,skipped_val_batches_total,skipped_batches_total_run,val_official_score_h10,val_official_score_h3,val_official_score_h6
1,0.8813081166960977,1.2391656637191772,188.27054002549914,194.36833158051203,-15.267294695742496,25.324889576891646,177.5131701746731,184.57430440944808,-12.326811627797188,24.076219608471565,160.91324663765823,171.02353678495692,-10.021165975979695,21.995811609618602,21.995811609618602,True,0,0.001,0.4565342999994755,0.8813081166960977,,,,,,,,,,0,0,0,0,0,21.995811609618602,25.324889576891646,24.076219608471565
