horizon,MAE,RMSE,R2,SMAPE,MAPE,official_align_score,score,Score,valid_target_count,total_target_count,valid_target_ratio,num_valid_points,score_compute_unit,score_lower_is_better,physical_clip_applied
3,80.414,120.232,0.917,0.393,1.552,8.668,8.668,8.668,1256027,2051808,0.612,1256027,MW_after_kW_to_MW_conversion,True,True
6,95.437,141.601,0.885,0.444,1.885,10.751,10.751,10.751,2512061,4103616,0.612,2512061,MW_after_kW_to_MW_conversion,True,True
10,110.564,162.677,0.848,0.487,2.210,12.804,12.804,12.804,4186848,6839360,0.612,4186848,MW_after_kW_to_MW_conversion,True,True
