batch,layer,macro_attn_entropy,fine_attn_entropy,fusion_gate_mean,fusion_gate_std,macro_prompt_norm_mean,h_fine_spatial_delta_norm,h_coarse_spatial_delta_norm,h_fine_spatial_delta_ratio,h_coarse_spatial_delta_ratio
0,0,1.3167071342468262,2.481550931930542,0.4971986413002014,0.05246369168162346,4.026553153991699,2.6383204460144043,3.0980896949768066,1.6739039421081543,2.8385989665985107
