batch,branch,input_node_cosine_similarity,hop1_node_cosine_similarity,hop2_node_cosine_similarity,output_node_cosine_similarity,graph_delta_ratio,beta_graph
0,micro,0.9844633936882019,0.9984525442123413,0.9998346567153931,0.9816978573799133,2.4697206020355225,0.051733460277318954
0,macro,0.9845041036605835,0.999527633190155,0.9999855756759644,0.9813787341117859,3.5305137634277344,0.057890165597200394
