epoch,raw_loss_h3,ema_loss_h3,initial_loss_h3,difficulty_level_h3,relative_training_rate_h3,granularity_loss_h3,granularity_weight_h3,weighted_contribution_h3,raw_loss_h6,ema_loss_h6,initial_loss_h6,difficulty_level_h6,relative_training_rate_h6,granularity_loss_h6,granularity_weight_h6,weighted_contribution_h6,raw_loss_h10,ema_loss_h10,initial_loss_h10,difficulty_level_h10,relative_training_rate_h10,granularity_loss_h10,granularity_weight_h10,weighted_contribution_h10,site_weight_mean,site_weight_min,site_weight_max,total_loss
1,0.1442384236808599,0.1855436470891748,0.287194162607193,0.8623020966847738,0.906497969230016,0.1442384236808599,0.7749388785589308,0.11851097358686405,0.16513912186347413,0.20539399239988554,0.3228263556957245,0.9943388822532836,0.9299810310204824,0.16513912186347413,0.9113526630969274,0.15093100063441114,0.1909744507854893,0.22797586211845988,0.29677197337150574,1.1435031882354192,1.1634350543930416,0.1909744507854893,1.3137084433010646,0.24406229709417238,1.0000661668323336,0.7081009637741815,1.4257498735473269,0.21108943305554845
2,0.09918339331255575,0.09954250312986829,0.287194162607193,0.7923218307040987,0.8335299347128187,0.09918339331255575,0.6438469980444227,0.06456115358856493,0.1234521187628,0.12379746522222246,0.3228263556957245,0.988863464196523,0.9254822620323726,0.1234521187628,0.8909016813550676,0.10989659832606494,0.1518234370542424,0.1521431996354035,0.29677197337150574,1.2158164807728358,1.2377855232783725,0.1518234370542424,1.4652513049897693,0.22237715046810716,1.0000768999258678,0.6890739140056429,1.3886903070268177,0.1639311977972587
3,0.08827412604358778,0.08853238695079373,0.287194162607193,0.7695378916604179,0.8097402175267537,0.08827412604358778,0.6042245935826075,0.05395388195365416,0.11290207698620393,0.1131768011266277,0.3228263556957245,0.9877309915565309,0.9246280965350923,0.11290207698620393,0.8828337868054708,0.09951900809482868,0.1416998706935417,0.1419660130781787,0.29677197337150574,1.2397988007182166,1.2624859616869972,0.1416998706935417,1.5129416040011814,0.21447349259454357,1.0000890450818198,0.6867321176188332,1.371470068182264,0.15184084181452082
4,0.0840722011339864,0.08423865127066771,0.287194162607193,0.7608366387231009,0.8006523506981986,0.0840722011339864,0.5899105680840356,0.05028430483967597,0.10856298734233424,0.10874907356642541,0.3228263556957245,0.987300622747058,0.9243055406070891,0.10856298734233424,0.8795446696735564,0.09533051168778513,0.13720996112873157,0.13741231106576465,0.29677197337150574,1.24882687159947,1.2717902319771903,0.13720996112873157,1.5305447498957316,0.20998811140509885,1.0000977127324968,0.6919551522958847,1.3795301630383445,0.14668702115969998
5,0.07994371077767684,0.0800423388147638,0.287194162607193,0.7524106105168661,0.7918502376193092,0.07994371077767684,0.5768782296351024,0.046790294342336794,0.10422404078347831,0.10436928169358345,0.3228263556957245,0.9869052061012813,0.92401252360571,0.10422404078347831,0.8760292084444137,0.0911482932095782,0.13264622406235763,0.13282653128816968,0.29677197337150574,1.2576706982794261,1.2809044889041357,0.13264622406235763,1.54709252232597,0.20515446131884968,1.0001014462539128,0.6925344251451038,1.3829636454582215,0.1414636806806638
6,0.07682764410758702,0.07685434479443799,0.287194162607193,0.7458028889837719,0.7849488332158043,0.07682764410758702,0.5662369874261675,0.0441557918011773,0.1009944363466005,0.1010488903948239,0.3228263556957245,0.9866580287615458,0.9238435853095281,0.1009944363466005,0.8735249241193136,0.08806341049429851,0.1292341057033766,0.12931580908951304,0.29677197337150574,1.2645426216579618,1.2879903498150054,0.1292341057033766,1.5602380264373052,0.20153179899802326,1.000110043230511,0.7005671992188408,1.3947751510710944,0.1376092570523421
7,0.07425193717195229,0.07429365075769878,0.287194162607193,0.7423218704405286,0.7813077339104244,0.07425193717195229,0.560177398011798,0.042240631829976685,0.097976824785605,0.09807292769352595,0.3228263556957245,0.9862722833951314,0.9235088246209281,0.097976824785605,0.8718429798171634,0.08525106053464133,0.1257787393494731,0.12593557486931484,0.29677197337150574,1.2684035017376853,1.29195917958305,0.1257787393494731,1.5679795952070328,0.1970831635140509,1.0001111748672666,0.6997097381523677,1.4086310284478323,0.13382455160220463
8,0.07109590854638359,0.0710982610427198,0.287194162607193,0.7376642343543824,0.7764432427429018,0.07109590854638359,0.5529567883128211,0.03982683708940697,0.09446031880970492,0.09451225933929285,0.3228263556957245,0.9860633935247148,0.9233557295231593,0.09446031880970492,0.8699075786840348,0.08203221991430265,0.12179627260193229,0.12189066023344085,0.29677197337150574,1.2733019249779838,1.2970077395439148,0.12179627260193229,1.5771355907122293,0.19207317462164747,1.0000926290239607,0.7068817394120352,1.4276472767194113,0.1294436184334613
9,0.06963939004929727,0.06963807775505952,0.287194162607193,0.7383448688756852,0.7771574951353527,0.06963939004929727,0.5539643473568416,0.039052855737127495,0.0924761442102171,0.09251350081037907,0.3228263556957245,0.9862368663152059,0.923515046210516,0.0924761442102171,0.8704697677067348,0.0803458344977831,0.11915275380015374,0.11924955482993807,0.29677197337150574,1.2724637536775498,1.2961497335206895,0.11915275380015374,1.5755658325694857,0.187752006424635,1.000111562865121,0.7062224881989615,1.4405288696289062,0.12664763262229306
10,0.06860103636855286,0.06859727652654761,0.287194162607193,0.7397536255064465,0.7786406693004426,0.06860103636855286,0.555166147010667,0.038546237183979475,0.09099637202775934,0.09101567387226082,0.3228263556957245,0.9868304604575747,0.9240706790061224,0.09099637202775934,0.8724156058969952,0.07921680582181426,0.11701803634475384,0.11707541924856958,0.29677197337150574,1.2704994037037804,1.2941479189055307,0.11701803634475384,1.5724182117552985,0.18402674719117443,1.0001158612115042,0.7043348102342515,1.4487282344273158,0.12442032850923992
11,0.06816532449912655,0.06815441861039116,0.287194162607193,0.7411945084730784,0.7801383143379574,0.06816532449912655,0.5578321120568684,0.03842299933418568,0.09027223594700606,0.090305142264281,0.3228263556957245,0.986578719388871,0.9238125605242593,0.09027223594700606,0.8721248927570525,0.07856416550923923,0.11605630007439426,0.1161442770134835,0.29677197337150574,1.2694590738841465,1.2930576880772908,0.11605630007439426,1.5700429479281108,0.1823396984882879,1.0000958070868537,0.7023218699863979,1.4664536873499552,0.12343778794720059
12,0.06687168246714408,0.06688527055084706,0.287194162607193,0.7414685729004088,0.7804181175572532,0.06687168246714408,0.5584203853493646,0.037689803454601135,0.08848183716616134,0.0885475848224901,0.3228263556957245,0.9862826548871539,0.9235252124922616,0.08848183716616134,0.8715962148848034,0.07693646663864147,0.11375788430727664,0.11389934448968797,0.29677197337150574,1.2694414513451713,1.2930262633732388,0.11375788430727664,1.5699833733694895,0.17882326686850541,1.000104456288474,0.7005214549246288,1.4683693085397993,0.12100670850347905
13,0.06658934076365672,0.06660945873175349,0.287194162607193,0.7486650268236796,0.7879236351876032,0.06658934076365672,0.5690532184782482,0.03823562798838142,0.08727444395084273,0.08734355114755177,0.3228263556957245,0.9861677655151913,0.923338629802068,0.08727444395084273,0.8737299084663391,0.07598686228013644,0.11173124523789045,0.11186380375708853,0.29677197337150574,1.262549582549504,1.2858954855373927,0.11173124523789045,1.5572168219657172,0.17433588059281147,1.000116686310087,0.6949451216629573,1.4868618125007267,0.11897521181741641
14,0.06869105337428276,0.0686456120617333,0.287194162607193,0.7554632933366866,0.7950391289733705,0.06869105337428276,0.5793475876251857,0.04018179750713389,0.08940840869892443,0.08938098083294574,0.3228263556957245,0.987169634444373,0.9242287681216286,0.08940840869892443,0.8778835940928686,0.07831279573887928,0.11364074635008971,0.11365384984584082,0.29677197337150574,1.2548735425585793,1.2780136704444884,0.11364074635008971,1.5427687985556466,0.17547375656221798,1.0000932157039641,0.7012927693980081,1.4641905205590384,0.12112081465089605
15,0.06473855942523365,0.06461745392353761,0.287194162607193,0.7489216191428049,0.7882045036270505,0.06473855942523365,0.5686190583876201,0.03713577382364158,0.084937037989212,0.08481737261726743,0.3228263556957245,0.9865949996880122,0.923745657432647,0.084937037989212,0.8749880345094772,0.07418121122220915,0.10853930968746897,0.10843617873532431,0.29677197337150574,1.2617936548732576,1.285135891891661,0.10853930968746897,1.5563928780101595,0.16909287490865973,1.0001119414965312,0.7010338087876637,1.4961609698477245,0.11560176763949649
16,0.06232820803290634,0.06251588383955616,0.287194162607193,0.7539145236923581,0.7933932369663602,0.06232820803290634,0.5763430754343669,0.0362088637032173,0.08123423707221399,0.08143646408404623,0.3228263556957245,0.9857877123923529,0.9229148430483681,0.08123423707221399,0.8747750384466989,0.07082158505214078,0.10369168751695682,0.10396550031644958,0.29677197337150574,1.2578774259203955,1.28104362147195,0.10369168751695682,1.548881865683056,0.16091084477690748,1.0001027481896536,0.7008350241751898,1.500304717109317,0.11048276659899524
17,0.06364680012536533,0.0635864322738988,0.287194162607193,0.7599723407200405,0.7997069327604203,0.06364680012536533,0.5864490692104612,0.03753447972402654,0.08224298047017681,0.08220569885202816,0.3228263556957245,0.9854999669960567,0.9225727311202458,0.08224298047017681,0.8757529846259526,0.07181706029922315,0.10454202477509776,0.1045552643991652,0.29677197337150574,1.2522823549452282,1.2752466479937234,0.10454202477509776,1.5377979341007415,0.16114065593276689,1.0000732955478486,0.6947850306828817,1.4945146634465172,0.11149632622975679
