batch,layer,macro_attn_entropy,fine_attn_entropy,fusion_gate_mean,fusion_gate_std,macro_prompt_norm_mean,h_fine_spatial_delta_norm,h_coarse_spatial_delta_norm,h_fine_spatial_delta_ratio,h_coarse_spatial_delta_ratio
0,0,1.2463809251785278,2.48333477973938,0.49188920855522156,0.03961658850312233,3.9941954612731934,2.6770434379577637,3.104341983795166,1.7667773962020874,3.0065901279449463
