epoch,train_loss,val_loss,val_MAE_H3,val_RMSE_H3,val_R2_H3,val_Score_H3,val_MAE_H6,val_RMSE_H6,val_R2_H6,val_Score_H6,val_MAE_H10,val_RMSE_H10,val_R2_H10,val_Score_H10,val_score_primary,is_best_epoch,bad_epochs,learning_rate,epoch_time_sec,total_loss,granularity_loss_h3,granularity_loss_h6,granularity_loss_h10,granularity_weight_h3,granularity_weight_h6,granularity_weight_h10,site_weight_mean,site_weight_max,site_weight_min,skipped_train_batches_epoch,skipped_val_batches_epoch,skipped_train_batches_total,skipped_val_batches_total,skipped_batches_total_run,val_official_score_h10,val_official_score_h3,val_official_score_h6
1,0.9044896608049219,0.9427394866943359,155.73899671766492,163.40115666493142,-10.49673639473247,20.944404024690595,138.67048893921765,149.10354290380278,-7.696804436543218,18.968428595389412,121.42929811115506,134.1621918466034,-5.782285471558909,16.734097233743224,16.734097233743224,True,0,0.001,2.149809599854052,0.9044896608049219,,,,,,,,,,0,0,0,0,0,16.734097233743224,20.944404024690595,18.968428595389412
