horizon,MAE,RMSE,R2,SMAPE,MAPE,official_align_score,score,Score,valid_target_count,total_target_count,valid_target_ratio,num_valid_points,score_compute_unit,score_lower_is_better,physical_clip_applied
3,80.638,121.545,0.915,0.410,1.288,8.476,8.476,8.476,1256027,2051808,0.612,1256027,MW_after_kW_to_MW_conversion,True,True
6,95.084,142.204,0.884,0.453,1.611,10.436,10.436,10.436,2512061,4103616,0.612,2512061,MW_after_kW_to_MW_conversion,True,True
10,110.365,162.141,0.849,0.495,2.016,12.450,12.450,12.450,4186848,6839360,0.612,4186848,MW_after_kW_to_MW_conversion,True,True
