epoch,train_loss,val_loss,val_MAE_H3,val_RMSE_H3,val_R2_H3,val_Score_H3,val_MAE_H6,val_RMSE_H6,val_R2_H6,val_Score_H6,val_MAE_H10,val_RMSE_H10,val_R2_H10,val_Score_H10,val_score_primary,is_best_epoch,bad_epochs,learning_rate,epoch_time_sec,total_loss,granularity_loss_h3,granularity_loss_h6,granularity_loss_h10,granularity_weight_h3,granularity_weight_h6,granularity_weight_h10,site_weight_mean,site_weight_max,site_weight_min,skipped_train_batches_epoch,skipped_val_batches_epoch,skipped_train_batches_total,skipped_val_batches_total,skipped_batches_total_run,difficulty_level_h10,difficulty_level_h3,difficulty_level_h6,ema_loss_h10,ema_loss_h3,ema_loss_h6,initial_loss_h10,initial_loss_h3,initial_loss_h6,raw_loss_h10,raw_loss_h3,raw_loss_h6,relative_training_rate_h10,relative_training_rate_h3,relative_training_rate_h6,site_loss,skipped_all_invalid_batch,val_difficulty_level_h10,val_difficulty_level_h3,val_difficulty_level_h6,val_ema_loss_h10,val_ema_loss_h3,val_ema_loss_h6,val_granularity_loss_h10,val_granularity_loss_h3,val_granularity_loss_h6,val_granularity_weight_h10,val_granularity_weight_h3,val_granularity_weight_h6,val_initial_loss_h10,val_initial_loss_h3,val_initial_loss_h6,val_official_score_h10,val_official_score_h3,val_official_score_h6,val_raw_loss_h10,val_raw_loss_h3,val_raw_loss_h6,val_relative_training_rate_h10,val_relative_training_rate_h3,val_relative_training_rate_h6,val_site_loss,val_site_weight_max,val_site_weight_mean,val_site_weight_min,val_skipped_all_invalid_batch,val_weighted_contribution_h10,val_weighted_contribution_h3,val_weighted_contribution_h6,weighted_contribution_h10,weighted_contribution_h3,weighted_contribution_h6
1,0.5087768083268945,0.7422198057174683,148.99629635281033,155.8807636043257,-9.462834841976738,20.043671525734545,148.8656477691434,156.54500748693548,-8.58654735024166,20.212350066278223,138.33626405096254,147.30330327474073,-7.175997460764085,18.817732938006873,18.817732938006873,True,0,0.001,1.2464436999980535,0.5087768083268945,0.4016533165492795,0.42006729475476523,0.43378346684304153,1.004872503605756,1.047286781397733,0.9478407122872092,0.9999999810348857,1.2035855000669307,0.881973150101575,0,0,0,0,0,1.008282951333306,0.9911770956082777,1.0005399666049264,0.6469685611399737,0.6385567594658245,0.6427245492284949,0.49312645196914673,0.4495195150375366,0.4393388330936432,0.43378346684304153,0.4016533165492795,0.42006729475476523,0.9397981491955844,1.0134553882208737,1.046746476130052,0.4475178048014641,0.0,1.0598539113998413,0.9315371513366699,1.0086090564727783,0.47888052463531494,0.4209023416042328,0.4557262063026428,0.5731664299964905,0.640296459197998,0.6405395865440369,1.047497272491455,0.8877097368240356,1.0647931098937988,0.49312645196914673,0.4495195150375366,0.4393388330936432,18.817732938006873,20.043671525734545,20.212350066278223,0.5731664299964905,0.640296459197998,0.6405395865440369,0.9893314242362976,0.9539062976837158,1.0567623376846313,0.6263825297355652,1.3527004718780518,0.9999999403953552,0.8101622462272644,0.0,0.6003902721049883,0.5683974012840167,0.6820421383663131,0.4183223326257001,0.3990246199389182,0.44047282500370455
